country_party_election,d2v_d1,d2v_d2,country,party,election
Spain_33020_2015,-21.696081,11.068835,Spain,33020,2015
Spain_33096_2015,2.6786911,-9.611422,Spain,33096,2015
Spain_33097_2015,3.5846946,-1.7355919,Spain,33097,2015
Spain_33098_2015,1.2559112,-8.643962,Spain,33098,2015
Spain_33099_2015,0.15345758,-13.943283,Spain,33099,2015
Spain_33210_2015,-1.3243545,1.3625604,Spain,33210,2015
Spain_33320_2015,-8.159821,3.136997,Spain,33320,2015
Spain_33420_2015,-26.086344,29.922396,Spain,33420,2015
Spain_33610_2015,-4.236916,2.5168107,Spain,33610,2015
Spain_33902_2015,-0.9818016,0.52056503,Spain,33902,2015
Spain_33905_2015,0.39890218,-4.749719,Spain,33905,2015
Spain_33907_2015,-6.636798,3.6317303,Spain,33907,2015
Spain_33025_2016,-9.850709,4.5951986,Spain,33025,2016
Spain_33095_2016,2.0126708,-0.771605,Spain,33095,2016
Spain_33096_2016,2.5872886,-9.375237,Spain,33096,2016
Spain_33097_2016,2.0996802,-1.3184649,Spain,33097,2016
Spain_33098_2016,1.2212186,-9.383695,Spain,33098,2016
Spain_33210_2016,-1.7300463,1.4888471,Spain,33210,2016
Spain_33320_2016,-10.20329,4.8346386,Spain,33320,2016
Spain_33420_2016,-19.724867,9.622122,Spain,33420,2016
Spain_33610_2016,-5.112935,3.1345372,Spain,33610,2016
Spain_33902_2016,-1.4677261,0.55102646,Spain,33902,2016
Spain_33905_2016,-1.0788652,-5.203675,Spain,33905,2016
Spain_33907_2016,-7.5181847,3.3417523,Spain,33907,2016
Spain_33911_2016,-0.652519,-14.599209,Spain,33911,2016
Spain_33095_2019,3.4714983,-1.3694468,Spain,33095,2019
Spain_33210_2019,-21.206902,9.171855,Spain,33210,2019
Spain_33220_2019,-8.637331,5.6374936,Spain,33220,2019
Spain_33320_2019,-28.012726,13.749649,Spain,33320,2019
Spain_33420_2019,-12.325298,6.436328,Spain,33420,2019
Spain_33610_2019,-19.834955,8.581202,Spain,33610,2019
Spain_33710_2019,-0.8089124,0.22503424,Spain,33710,2019
Spain_33902_2019,-4.6263103,2.056801,Spain,33902,2019
Spain_33905_2019,-3.0627785,-22.433659,Spain,33905,2019
Spain_33907_2019,-17.167671,7.5725045,Spain,33907,2019
Spain_33912_2019,-1.6875887,-16.850708,Spain,33912,2019
Spain_33913_2019,-5.703032,2.116944,Spain,33913,2019
Spain_33914_2019,-10.764432,-5.1202335,Spain,33914,2019
Spain_33230_2019,-21.136936,8.762767,Spain,33230,2019
Spain_33908_2019,-10.902558,4.1695175,Spain,33908,2019
Spain_33915_2019,1.8550168,-2.7403636,Spain,33915,2019
Spain_33916_2019,-2.5311153,1.0289713,Spain,33916,2019
Greece_34211_1996,5.388647,-2.6868582,Greece,34211,1996
Greece_34020_2004,5.0325923,-2.7708464,Greece,34020,2004
Greece_34210_2004,6.069477,-2.2251399,Greece,34210,2004
Greece_34313_2004,-1.1157887,-27.888412,Greece,34313,2004
Greece_34511_2004,3.259748,-20.262535,Greece,34511,2004
Greece_34020_2007,5.5068426,-2.362151,Greece,34020,2007
Greece_34210_2007,5.439216,-3.3034117,Greece,34210,2007
Greece_34313_2007,5.748946,-20.72596,Greece,34313,2007
Greece_34511_2007,8.070678,-13.593582,Greece,34511,2007
Greece_34710_2007,6.298169,-14.409451,Greece,34710,2007
Greece_34020_2009,5.8099976,-2.1755643,Greece,34020,2009
Greece_34313_2009,6.5931993,-14.721935,Greece,34313,2009
Greece_34511_2009,7.0533385,-13.8496475,Greece,34511,2009
Greece_34020_2012,6.680578,-5.9223995,Greece,34020,2012
Greece_34210_2012,5.8175445,-5.045812,Greece,34210,2012
Greece_34213_2012,4.1381574,-14.160313,Greece,34213,2012
Greece_34313_2012,8.930615,-11.849964,Greece,34313,2012
Greece_34511_2012,4.134721,-1.9139668,Greece,34511,2012
Greece_34710_2012,4.707894,-3.710488,Greece,34710,2012
Greece_34720_2012,4.7088156,-1.9481475,Greece,34720,2012
Greece_34730_2012,4.5283766,-1.8599417,Greece,34730,2012
Greece_34212_2012,6.654217,-13.836592,Greece,34212,2012
Greece_34212_2015,1.4307489,-27.167799,Greece,34212,2015
Greece_34313_2015,8.300045,-14.072351,Greece,34313,2015
Greece_34340_2015,7.9222364,-11.577619,Greece,34340,2015
Greece_34511_2015,7.3584576,-11.399836,Greece,34511,2015
Greece_34720_2015,5.1969523,-2.7330542,Greece,34720,2015
Greece_34730_2015,5.771849,-2.2449005,Greece,34730,2015
Greece_34210_2015,5.0252094,-3.261625,Greece,34210,2015
Greece_34214_2015,5.7673774,-4.618697,Greece,34214,2015
Greece_34410_2015,7.46962,-15.29979,Greece,34410,2015
Greece_34210_2019,5.177666,-2.924211,Greece,34210,2019
Greece_34212_2019,6.121519,-5.0924263,Greece,34212,2019
Greece_34215_2019,7.118171,-7.5980034,Greece,34215,2019
Greece_34315_2019,5.772919,-4.1323657,Greece,34315,2019
Greece_34511_2019,6.7476006,-6.321796,Greece,34511,2019
Greece_34711_2019,6.3878655,-20.237932,Greece,34711,2019
Greece_34720_2019,6.3000174,-5.334628,Greece,34720,2019
Portugal_35211_1999,-4.034772,1.2842032,Portugal,35211,1999
Portugal_35220_1999,-26.972515,20.304451,Portugal,35220,1999
Portugal_35313_1999,-18.310392,7.9186506,Portugal,35313,1999
Portugal_35220_2002,-19.698608,9.552835,Portugal,35220,2002
Portugal_35110_2005,1.2522153,-0.69850683,Portugal,35110,2005
Portugal_35311_2005,-25.436357,14.521556,Portugal,35311,2005
Portugal_35110_2011,-2.9336562,0.59098995,Portugal,35110,2011
Portugal_35211_2011,-29.844269,10.642051,Portugal,35211,2011
Portugal_35220_2011,-12.464497,3.362321,Portugal,35220,2011
Portugal_35311_2011,-17.18355,7.2550945,Portugal,35311,2011
Portugal_35313_2011,-30.638899,19.546354,Portugal,35313,2011
Portugal_35520_2011,-25.724823,10.185073,Portugal,35520,2011
Portugal_35060_2015,-32.51571,14.526551,Portugal,35060,2015
Portugal_35110_2015,-14.013478,3.5949452,Portugal,35110,2015
Portugal_35120_2015,-25.496773,10.068867,Portugal,35120,2015
Portugal_35211_2015,-24.218342,9.681101,Portugal,35211,2015
Portugal_35220_2015,-28.643482,11.277438,Portugal,35220,2015
Portugal_35311_2015,-33.915363,16.781412,Portugal,35311,2015
Portugal_35110_2019,-1.103322,-0.027588656,Portugal,35110,2019
Portugal_35120_2019,-18.13032,5.645678,Portugal,35120,2019
Portugal_35130_2019,-18.668625,5.544418,Portugal,35130,2019
Portugal_35211_2019,-30.43387,11.234422,Portugal,35211,2019
Portugal_35220_2019,-18.86459,6.6340256,Portugal,35220,2019
Portugal_35311_2019,-35.528065,13.342158,Portugal,35311,2019
Portugal_35313_2019,-32.451107,13.23248,Portugal,35313,2019
Portugal_35410_2019,-37.096657,17.263704,Portugal,35410,2019
Portugal_35520_2019,-32.83522,13.400377,Portugal,35520,2019
Portugal_35720_2019,-14.120416,4.627397,Portugal,35720,2019
Germany_41113_1998,7.8189077,-14.180643,Germany,41113,1998
Germany_41221_1998,7.1867924,-7.8843246,Germany,41221,1998
Germany_41320_1998,6.364537,-12.808459,Germany,41320,1998
Germany_41420_1998,6.6279783,-15.4734,Germany,41420,1998
Germany_41521_1998,8.592836,-9.172824,Germany,41521,1998
Germany_41113_2002,8.906131,-11.628374,Germany,41113,2002
Germany_41221_2002,9.038301,-9.7252245,Germany,41221,2002
Germany_41320_2002,7.3540215,-12.252587,Germany,41320,2002
Germany_41420_2002,5.2811556,-16.22425,Germany,41420,2002
Germany_41521_2002,8.435149,-12.55639,Germany,41521,2002
Germany_41113_2005,9.0051985,-13.08852,Germany,41113,2005
Germany_41222_2005,8.838711,-7.840963,Germany,41222,2005
Germany_41320_2005,9.1094885,-9.992634,Germany,41320,2005
Germany_41420_2005,5.3356743,-15.22384,Germany,41420,2005
Germany_41521_2005,8.25349,-11.139297,Germany,41521,2005
Germany_41113_2009,6.973318,-15.268718,Germany,41113,2009
Germany_41223_2009,9.296818,-10.736844,Germany,41223,2009
Germany_41320_2009,5.2208405,-15.930293,Germany,41320,2009
Germany_41420_2009,6.259716,-16.334414,Germany,41420,2009
Germany_41521_2009,8.023565,-14.19784,Germany,41521,2009
Germany_41113_2013,2.4711509,-17.059221,Germany,41113,2013
Germany_41223_2013,8.663524,-12.488584,Germany,41223,2013
Germany_41320_2013,4.2428284,-15.544102,Germany,41320,2013
Germany_41420_2013,6.16349,-16.758677,Germany,41420,2013
Germany_41521_2013,5.100959,-15.489049,Germany,41521,2013
Germany_41952_2013,7.979292,-13.470714,Germany,41952,2013
Germany_41953_2013,5.814653,-2.6194625,Germany,41953,2013
Germany_41113_2017,7.0580525,-14.548916,Germany,41113,2017
Germany_41223_2017,4.866767,-14.999095,Germany,41223,2017
Germany_41320_2017,7.896135,-13.821886,Germany,41320,2017
Germany_41420_2017,6.0873528,-15.254775,Germany,41420,2017
Germany_41521_2017,7.8325834,-13.431723,Germany,41521,2017
Germany_41953_2017,8.925764,-10.608906,Germany,41953,2017
Germany_41113_2021,6.2311172,-15.739247,Germany,41113,2021
Germany_41223_2021,6.359049,-14.669884,Germany,41223,2021
Germany_41320_2021,9.341181,-11.017648,Germany,41320,2021
Germany_41420_2021,8.701945,-12.769707,Germany,41420,2021
Germany_41521_2021,6.1808233,-16.08989,Germany,41521,2021
Germany_41912_2021,9.572605,-9.804941,Germany,41912,2021
Germany_41953_2021,9.503813,-12.048002,Germany,41953,2021
Austria_42110_1999,7.074747,-4.801553,Austria,42110,1999
Austria_42320_1999,8.535303,-7.8768783,Austria,42320,1999
Austria_42420_1999,9.055227,-7.376064,Austria,42420,1999
Austria_42520_1999,7.1984386,-11.849737,Austria,42520,1999
Austria_42110_2002,7.586156,-5.7266154,Austria,42110,2002
Austria_42320_2002,8.603602,-8.796513,Austria,42320,2002
Austria_42420_2002,8.344466,-12.654084,Austria,42420,2002
Austria_42520_2002,8.826174,-9.599623,Austria,42520,2002
Austria_42110_2006,8.000286,-5.5966706,Austria,42110,2006
Austria_42320_2006,8.418601,-5.865944,Austria,42320,2006
Austria_42420_2006,6.595995,-3.9772837,Austria,42420,2006
Austria_42520_2006,7.822747,-9.304528,Austria,42520,2006
Austria_42710_2006,7.998493,-7.1080947,Austria,42710,2006
Austria_42110_2008,6.5482345,-4.1285915,Austria,42110,2008
Austria_42220_2008,6.077127,-2.7580793,Austria,42220,2008
Austria_42320_2008,8.679928,-8.679692,Austria,42320,2008
Austria_42420_2008,6.8358865,-4.577344,Austria,42420,2008
Austria_42520_2008,7.0735164,-4.700864,Austria,42520,2008
Austria_42710_2008,7.059374,-4.920388,Austria,42710,2008
Austria_42110_2013,9.299423,-12.119642,Austria,42110,2013
Austria_42320_2013,10.044531,-9.795043,Austria,42320,2013
Austria_42420_2013,5.7917933,-2.5590546,Austria,42420,2013
Austria_42430_2013,9.859163,-8.827059,Austria,42430,2013
Austria_42520_2013,10.191528,-9.733512,Austria,42520,2013
Austria_42951_2013,9.354215,-10.495115,Austria,42951,2013
Austria_42110_2017,8.932735,-9.427794,Austria,42110,2017
Austria_42120_2017,5.7573414,-2.3761294,Austria,42120,2017
Austria_42320_2017,7.9523406,-14.287306,Austria,42320,2017
Austria_42420_2017,7.9069676,-6.5825996,Austria,42420,2017
Austria_42430_2017,5.6207066,-2.7781608,Austria,42430,2017
Austria_42520_2017,7.5463734,-14.127774,Austria,42520,2017
Austria_42110_2019,9.299545,-10.729118,Austria,42110,2019
Austria_42320_2019,9.64783,-10.343654,Austria,42320,2019
Austria_42420_2019,6.7810884,-4.453574,Austria,42420,2019
Austria_42430_2019,9.336224,-8.905002,Austria,42430,2019
Austria_42520_2019,9.345292,-8.3501625,Austria,42520,2019
Switzerland_43110_1999,5.5578213,-2.4923313,Switzerland,43110,1999
Switzerland_43320_1999,8.517608,-8.75241,Switzerland,43320,1999
Switzerland_43420_1999,8.013528,-5.737173,Switzerland,43420,1999
Switzerland_43530_1999,5.674363,-2.8597019,Switzerland,43530,1999
Switzerland_43810_1999,9.7845745,-9.529491,Switzerland,43810,1999
Switzerland_43110_2003,5.922622,-2.2832675,Switzerland,43110,2003
Switzerland_43220_2003,6.3279643,-2.2881978,Switzerland,43220,2003
Switzerland_43320_2003,8.506998,-6.835113,Switzerland,43320,2003
Switzerland_43530_2003,5.8558764,-2.5364199,Switzerland,43530,2003
Switzerland_43531_2003,6.881608,-4.2232614,Switzerland,43531,2003
Switzerland_43711_2003,6.039492,-2.6486022,Switzerland,43711,2003
Switzerland_43810_2003,8.396947,-11.306498,Switzerland,43810,2003
Switzerland_43110_2007,8.126752,-6.225408,Switzerland,43110,2007
Switzerland_43120_2007,6.180583,-2.7103384,Switzerland,43120,2007
Switzerland_43220_2007,5.7828856,-2.2394698,Switzerland,43220,2007
Switzerland_43320_2007,9.049869,-9.611277,Switzerland,43320,2007
Switzerland_43420_2007,6.207622,-3.6367507,Switzerland,43420,2007
Switzerland_43520_2007,6.550464,-3.504629,Switzerland,43520,2007
Switzerland_43530_2007,6.071777,-3.8143716,Switzerland,43530,2007
Switzerland_43540_2007,6.059271,-3.4649985,Switzerland,43540,2007
Switzerland_43711_2007,5.8586526,-2.5100946,Switzerland,43711,2007
Switzerland_43810_2007,9.744269,-8.138308,Switzerland,43810,2007
Switzerland_43901_2007,-5.6796627,-1.9254627,Switzerland,43901,2007
Switzerland_43110_2011,6.1155744,-3.931792,Switzerland,43110,2011
Switzerland_43120_2011,6.1873493,-2.4939146,Switzerland,43120,2011
Switzerland_43320_2011,6.0340595,-3.3368964,Switzerland,43320,2011
Switzerland_43420_2011,7.043333,-4.00329,Switzerland,43420,2011
Switzerland_43520_2011,6.233904,-3.894961,Switzerland,43520,2011
Switzerland_43530_2011,5.9675846,-2.4076917,Switzerland,43530,2011
Switzerland_43540_2011,5.7506475,-3.1436286,Switzerland,43540,2011
Switzerland_43810_2011,5.98599,-2.2704136,Switzerland,43810,2011
Switzerland_43811_2011,5.735919,-3.3020751,Switzerland,43811,2011
Switzerland_43902_2011,5.324384,-2.6110203,Switzerland,43902,2011
Switzerland_43110_2015,7.877613,-6.4248905,Switzerland,43110,2015
Switzerland_43120_2015,7.1900396,-4.54227,Switzerland,43120,2015
Switzerland_43220_2015,5.8763094,-3.7739975,Switzerland,43220,2015
Switzerland_43320_2015,6.380596,-3.6540534,Switzerland,43320,2015
Switzerland_43420_2015,5.857102,-2.511145,Switzerland,43420,2015
Switzerland_43520_2015,7.5145473,-5.2264667,Switzerland,43520,2015
Switzerland_43530_2015,8.672188,-6.7784247,Switzerland,43530,2015
Switzerland_43810_2015,9.123448,-10.986129,Switzerland,43810,2015
Switzerland_43811_2015,8.447762,-6.3404384,Switzerland,43811,2015
Switzerland_43902_2015,4.4617467,-2.9139771,Switzerland,43902,2015
Switzerland_43020_2019,-3.5208015,-7.6964674,Switzerland,43020,2019
Switzerland_43110_2019,7.517367,-5.581629,Switzerland,43110,2019
Switzerland_43120_2019,6.6964626,-3.8890429,Switzerland,43120,2019
Switzerland_43220_2019,8.089911,-6.308155,Switzerland,43220,2019
Switzerland_43320_2019,6.4422436,-3.601402,Switzerland,43320,2019
Switzerland_43420_2019,9.369302,-9.0241995,Switzerland,43420,2019
Switzerland_43520_2019,8.453654,-5.811953,Switzerland,43520,2019
Switzerland_43711_2019,9.150512,-9.086449,Switzerland,43711,2019
Switzerland_43810_2019,10.106326,-7.8710012,Switzerland,43810,2019
Switzerland_43811_2019,10.0445595,-9.863694,Switzerland,43811,2019
Switzerland_43901_2019,3.9573913,-1.8880824,Switzerland,43901,2019
United Kingdom_51421_1997,-3.1926901,-1.620265,United Kingdom,51421,1997
United Kingdom_51902_1997,-4.3765244,-1.640126,United Kingdom,51902,1997
United Kingdom_51320_2001,-6.573341,-2.0832076,United Kingdom,51320,2001
United Kingdom_51902_2001,-2.4848073,-1.4568721,United Kingdom,51902,2001
United Kingdom_51110_2015,-9.4998255,-1.7227108,United Kingdom,51110,2015
United Kingdom_51210_2015,2.0082588,-1.6251792,United Kingdom,51210,2015
United Kingdom_51320_2015,-8.921479,-1.2863725,United Kingdom,51320,2015
United Kingdom_51340_2015,-1.782654,-1.0170399,United Kingdom,51340,2015
United Kingdom_51421_2015,-5.185318,-0.63324475,United Kingdom,51421,2015
United Kingdom_51620_2015,-7.546101,-1.6669397,United Kingdom,51620,2015
United Kingdom_51621_2015,-3.3183007,-1.3865547,United Kingdom,51621,2015
United Kingdom_51901_2015,-6.5123467,-0.74792695,United Kingdom,51901,2015
United Kingdom_51902_2015,-10.612533,-1.6727374,United Kingdom,51902,2015
United Kingdom_51903_2015,1.1966826,-1.6138544,United Kingdom,51903,2015
United Kingdom_51951_2015,-8.859646,0.06768582,United Kingdom,51951,2015
United Kingdom_51110_2017,1.3640348,-1.3545403,United Kingdom,51110,2017
United Kingdom_51210_2017,4.7945175,-2.026492,United Kingdom,51210,2017
United Kingdom_51320_2017,-5.814137,-2.3828542,United Kingdom,51320,2017
United Kingdom_51421_2017,-4.207802,-1.1276,United Kingdom,51421,2017
United Kingdom_51620_2017,-10.39479,-2.3205914,United Kingdom,51620,2017
United Kingdom_51901_2017,-1.3436124,-1.0490233,United Kingdom,51901,2017
United Kingdom_51902_2017,-6.831575,-1.4457619,United Kingdom,51902,2017
United Kingdom_51903_2017,-2.693666,-1.236755,United Kingdom,51903,2017
United Kingdom_51951_2017,-7.3849277,-0.64063257,United Kingdom,51951,2017
United Kingdom_51110_2019,-4.8695846,-1.1685349,United Kingdom,51110,2019
United Kingdom_51210_2019,6.0015826,-2.178001,United Kingdom,51210,2019
United Kingdom_51320_2019,-5.3405905,-1.7885429,United Kingdom,51320,2019
United Kingdom_51340_2019,-1.5858095,-0.9413621,United Kingdom,51340,2019
United Kingdom_51421_2019,-6.116844,-1.3742878,United Kingdom,51421,2019
United Kingdom_51430_2019,-1.0868183,-1.5455582,United Kingdom,51430,2019
United Kingdom_51620_2019,-8.610355,-1.856748,United Kingdom,51620,2019
United Kingdom_51901_2019,-6.064537,-1.0346174,United Kingdom,51901,2019
United Kingdom_51902_2019,-8.354821,-0.7822653,United Kingdom,51902,2019
United Kingdom_51903_2019,-5.180026,-1.2771024,United Kingdom,51903,2019
Ireland_53110_2007,-5.511318,2.1628509,Ireland,53110,2007
Ireland_53320_2007,-10.255312,4.043039,Ireland,53320,2007
Ireland_53420_2007,-10.785119,4.2405887,Ireland,53420,2007
Ireland_53520_2007,-10.460654,4.6960835,Ireland,53520,2007
Ireland_53620_2007,-11.5082245,5.0108676,Ireland,53620,2007
Ireland_53951_2007,-7.0904756,3.5624378,Ireland,53951,2007
Ireland_53021_2011,2.0526543,-0.7999492,Ireland,53021,2011
Ireland_53110_2011,-6.9994774,2.2631302,Ireland,53110,2011
Ireland_53230_2011,1.6850528,-0.6854901,Ireland,53230,2011
Ireland_53320_2011,-12.285218,5.800729,Ireland,53320,2011
Ireland_53520_2011,-14.152149,5.4932213,Ireland,53520,2011
Ireland_53620_2011,-11.563717,4.5703697,Ireland,53620,2011
Ireland_53951_2011,-5.628547,2.3510287,Ireland,53951,2011
Ireland_53110_2016,-6.3836074,2.2619286,Ireland,53110,2016
Ireland_53231_2016,-0.4549332,-0.18693088,Ireland,53231,2016
Ireland_53240_2016,1.8135445,-0.65667146,Ireland,53240,2016
Ireland_53250_2016,1.3860273,-0.5783056,Ireland,53250,2016
Ireland_53320_2016,-11.447722,5.0387716,Ireland,53320,2016
Ireland_53321_2016,-9.166967,3.1592944,Ireland,53321,2016
Ireland_53520_2016,-15.127626,7.3397264,Ireland,53520,2016
Ireland_53620_2016,-14.54893,6.0940204,Ireland,53620,2016
Ireland_53951_2016,-8.338744,3.1642742,Ireland,53951,2016
Ireland_53981_2016,2.6809888,-0.9214988,Ireland,53981,2016
Ireland_53110_2020,-9.648205,3.8594005,Ireland,53110,2020
Ireland_53231_2020,-3.2942824,1.1165065,Ireland,53231,2020
Ireland_53320_2020,-8.63741,3.5729523,Ireland,53320,2020
Ireland_53321_2020,-12.865477,7.860861,Ireland,53321,2020
Ireland_53520_2020,-16.08558,9.492083,Ireland,53520,2020
Ireland_53620_2020,-13.911992,7.824924,Ireland,53620,2020
Ireland_53951_2020,-14.580851,6.0091915,Ireland,53951,2020
Ireland_53952_2020,-11.885991,5.277016,Ireland,53952,2020
