country,party,election,topic,cs_mean_d1,cs_mean_d2,cs_se_d1,cs_se_d2
Denmark,13110,2019,Environment,4.9161916,8.4837055,0.18156960739041222,0.30993364867012674
Denmark,13110,2019,European integration,9.494064,-1.5848519,0.275570809841156,0.5296456813812256
Denmark,13110,2015,Immigration,9.599904,9.570688,,
Denmark,13110,2019,Immigration,-8.592071,4.1866384,1.3644612982991549,0.4720604129718131
Denmark,13110,2019,International politics,15.502706,5.342833,0.19104890530687343,0.31638260433883736
Denmark,13110,2015,Social Welfare,-2.571398,6.014683,0.07732578488344426,1.9599794410527704
Denmark,13110,2019,Social Welfare,-3.3088777,6.2861967,0.0943223845403866,0.24323505010570365
Denmark,13229,1998,Agriculture,-1.8519291,7.9367113,,
Denmark,13229,2005,Agriculture,-1.2662857,8.875533,,
Denmark,13229,2007,Agriculture,-1.5712082,8.53141,,
Denmark,13229,1998,Civil Rights,-9.582797,10.327932,0.5738135308893049,0.2583907817109294
Denmark,13229,2005,Civil Rights,-7.1187773,6.047801,3.259442090988159,3.3604483604431152
Denmark,13229,2007,Civil Rights,-7.3608813,9.752643,2.6401614596607117,0.375872108189992
Denmark,13229,2011,Civil Rights,-8.041862,9.375727,0.13629017770290375,0.17234951257705688
Denmark,13229,2019,Civil Rights,-0.7047855,10.374097,4.53665091711294,0.6623620316652479
Denmark,13229,2007,Decentralization,10.523072,9.019567,,
Denmark,13229,2011,Decentralization,9.472346,7.3239665,,
Denmark,13229,2015,Decentralization,9.339557,8.357391,,
Denmark,13229,1998,Defense,8.32051,14.225421,0.1314229965209961,0.1913108229637146
Denmark,13229,2005,Defense,8.808377,14.458243,0.23855829497221825,0.20406313345819307
Denmark,13229,2007,Defense,8.863743,14.425687,0.30052643922795114,0.20906701189984703
Denmark,13229,2019,Defense,8.866265,14.969601,,
Denmark,13229,1998,Economy,-6.1737075,15.545195,5.954629898071289,0.9825676083564758
Denmark,13229,2005,Economy,-6.6985054,14.153994,6.078503608703613,0.6667661070823669
Denmark,13229,2007,Economy,-12.865036,16.392563,0.2877964043391133,0.2511371835846996
Denmark,13229,2011,Economy,-10.432291,15.813271,1.4620431341327864,0.29858203560333557
Denmark,13229,2015,Economy,-12.531199,16.499355,0.352826125648794,0.33556460988664205
Denmark,13229,2005,Education,7.0770755,9.310573,0.6487295808618008,0.4054530875022135
Denmark,13229,2007,Education,7.5129166,9.568297,0.9485965967178345,0.620963990688324
Denmark,13229,2011,Education,8.092839,10.338053,0.7905868887901306,0.6006677746772766
Denmark,13229,2015,Education,5.390007,9.623847,,
Denmark,13229,2019,Education,7.5823874,9.674893,0.38752883131266536,0.6533901289759402
Denmark,13229,1998,Environment,6.4135756,9.856479,0.3636075379893715,1.576057226283348
Denmark,13229,2005,Environment,5.1600614,8.120863,0.38202872031489127,0.5241490391117507
Denmark,13229,2007,Environment,6.018134,9.262457,0.2958322278863916,0.7849896053750405
Denmark,13229,2011,Environment,4.90345,7.4117365,0.3371099898430314,0.5095283724072112
Denmark,13229,2015,Environment,5.557984,8.999739,0.45486818792524225,1.1558124819372193
Denmark,13229,2019,Environment,5.3158836,8.634912,0.33537589658423056,0.6260645560451806
Denmark,13229,1998,European integration,-0.94075435,1.7306628,0.5413374559013027,0.10831816396598266
Denmark,13229,2005,European integration,-0.74142736,1.1951975,,
Denmark,13229,2007,European integration,-1.3207151,1.8964807,0.48355282643338265,0.5296406627952983
Denmark,13229,2011,European integration,-2.2921789,3.0060496,,
Denmark,13229,2015,European integration,-2.3130846,2.8722372,,
Denmark,13229,2019,European integration,2.3551254,0.5764316,3.6614452907807804,1.226262831586144
Denmark,13229,1998,Immigration,0.2836709,10.871525,10.452547231470769,5.304912891560951
Denmark,13229,2005,Immigration,0.4665513,9.080855,10.177610188817471,2.5506534306007156
Denmark,13229,2007,Immigration,-9.633094,4.303447,0.27297918811873856,0.31910879520728314
Denmark,13229,2011,Immigration,-9.873106,4.3053675,0.24045508323286707,0.1875794594055854
Denmark,13229,2015,Immigration,-10.463165,3.8251095,0.11553229207354497,0.2710836679290168
Denmark,13229,2019,Immigration,-9.895538,4.002474,0.2677254753765667,0.3069985672227188
Denmark,13229,1998,International politics,16.153538,5.860493,0.15514564716196647,1.0261940806478556
Denmark,13229,2005,International politics,15.627644,6.7514687,0.47526302585959046,0.5383210377427526
Denmark,13229,2007,International politics,11.075767,7.208903,4.727979793313076,0.9399976912389992
Denmark,13229,2011,International politics,15.415391,6.0061893,0.5225443736159815,1.6239008703689406
Denmark,13229,2015,International politics,16.122726,6.945486,0.30176209981105606,1.1005523324827764
Denmark,13229,2019,International politics,15.474977,5.905482,0.3279813637197824,0.7125218469901775
Denmark,13229,1998,Social Welfare,-3.275184,8.718065,0.463457233349394,1.4371421175569905
Denmark,13229,2005,Social Welfare,-3.184929,5.0469055,0.3083321849505107,0.7196445465087891
Denmark,13229,2007,Social Welfare,-2.716935,7.5600643,0.14904823416358925,0.6235185442330798
Denmark,13229,2011,Social Welfare,-2.7922873,6.910246,0.16373671293258668,0.5338025569915772
Denmark,13229,2015,Social Welfare,-2.9089365,8.680063,0.14048162849248685,0.804333098713735
Denmark,13229,2019,Social Welfare,-3.2651978,8.614313,0.1605741533521251,0.435237269938831
Denmark,13230,1998,Agriculture,-1.01736,9.108747,,
Denmark,13230,2005,Agriculture,-1.1753193,9.6404085,0.13223195452327616,0.2550563952841327
Denmark,13230,2019,Agriculture,-1.261253,9.093318,0.012654304139990451,0.42015649586164466
Denmark,13230,1998,Civil Rights,-8.679261,8.1695795,1.1344871279149988,1.2099719302880991
Denmark,13230,2005,Civil Rights,-9.76535,9.676068,0.33257724465103045,0.2581616348453221
Denmark,13230,2007,Civil Rights,-9.590335,9.980915,0.47761875932007136,0.26028010141608376
Denmark,13230,2011,Civil Rights,2.9092684,10.932034,10.564436908854672,1.2641010351942252
Denmark,13230,2019,Civil Rights,1.0920444,10.754015,4.775717222476063,0.5848214474845475
Denmark,13230,1998,Decentralization,9.5406885,8.642249,,
Denmark,13230,2005,Decentralization,9.655285,8.856945,,
Denmark,13230,2007,Decentralization,10.1125765,7.429575,,
Denmark,13230,2011,Decentralization,10.5057535,10.412673,,
Denmark,13230,2019,Decentralization,10.739279,10.811445,0.47583308815956116,0.2446506917476654
Denmark,13230,1998,Defense,8.240147,14.742187,0.42439697458402276,0.4238557669022944
Denmark,13230,2005,Defense,8.575938,13.491923,,
Denmark,13230,2019,Defense,4.2173104,9.128692,,
Denmark,13230,1998,Economy,-4.9651675,16.074211,8.064727775940625,0.8504616835077662
Denmark,13230,2005,Economy,3.5601852,13.281901,8.449301630689968,1.515041755058198
Denmark,13230,2011,Economy,-8.429903,16.063564,1.9244364322999032,0.24760666738129114
Denmark,13230,2019,Economy,-6.5588617,15.805729,6.043604850769043,0.5709924697875977
Denmark,13230,1998,Education,6.77662,9.137694,0.3781173059336465,0.4762637984466522
Denmark,13230,2005,Education,8.46362,9.421118,0.2902679813661833,0.3221708774126658
Denmark,13230,2007,Education,7.75613,10.278305,0.575241908025686,0.596090748636445
Denmark,13230,2011,Education,8.441925,9.632395,0.3196155719788928,0.2606304891390109
Denmark,13230,2015,Education,6.6979775,9.40479,0.17301841474928323,0.25093375594753276
Denmark,13230,2019,Education,8.801192,9.295881,0.432522465508438,0.7001624978384985
Denmark,13230,1998,Environment,5.23397,8.753501,0.2375391642531125,0.38547776708523246
Denmark,13230,2005,Environment,5.002662,6.931174,0.37839635949133865,0.4663374157145888
Denmark,13230,2007,Environment,4.697436,7.58885,0.5401906163379918,0.7661086500401527
Denmark,13230,2011,Environment,4.613279,8.205114,0.7810685300905095,0.9364724180497713
Denmark,13230,2015,Environment,5.2982416,8.723075,0.22304383140679737,0.49762312939000636
Denmark,13230,2019,Environment,5.9024696,8.506025,0.1493452546318042,0.37262504290793896
Denmark,13230,1998,European integration,4.078511,0.14180791,6.263789772886115,2.243607907227455
Denmark,13230,2011,European integration,10.015152,-2.231623,,
Denmark,13230,2019,European integration,10.131463,-1.2075039,0.5034044059947814,0.3776312599900154
Denmark,13230,1998,Immigration,-8.642224,3.887534,,
Denmark,13230,2005,Immigration,-0.1186862,9.326017,9.892255793911433,4.144224761273255
Denmark,13230,2011,Immigration,-10.386376,4.8966484,,
Denmark,13230,2019,Immigration,-10.426808,4.327921,0.1834849749434614,0.5465221507960704
Denmark,13230,1998,International politics,16.065285,6.922214,0.3391097433147657,0.5035419973273041
Denmark,13230,2005,International politics,16.489017,6.183371,0.2607500973431664,0.5911934647406739
Denmark,13230,2011,International politics,16.0226,4.319049,,
Denmark,13230,2019,International politics,15.70953,6.23629,0.3020801345507304,0.49474771817525226
Denmark,13230,1998,Social Welfare,-2.8952096,6.805995,0.3697863221168518,0.527190089225769
Denmark,13230,2005,Social Welfare,-3.414743,7.7872305,0.16131695376161492,0.41690419574297083
Denmark,13230,2007,Social Welfare,-4.4061184,5.992434,0.022913455562667433,0.24286270088062764
Denmark,13230,2011,Social Welfare,-3.649996,6.983037,0.15500831165609372,0.358494855700085
Denmark,13230,2015,Social Welfare,-3.5655367,5.9183655,0.17624698977040715,1.0235752256273019
Denmark,13230,2019,Social Welfare,-3.268341,8.877985,0.09802158389772687,0.296968800680978
Denmark,13320,2001,Agriculture,-1.2593336,8.834937,0.17894556578427537,0.4713537447159012
Denmark,13320,2005,Agriculture,-1.7290063,8.150772,0.12564266354352235,0.060678954778391796
Denmark,13320,2015,Agriculture,7.2123895,13.07149,2.269933688658424,1.3042880430643153
Denmark,13320,2019,Agriculture,8.992525,13.248245,0.17952018820465554,0.2646690307337801
Denmark,13320,1998,Civil Rights,10.0128145,7.5806775,4.68822714907429,2.228138029005645
Denmark,13320,2001,Civil Rights,3.3976395,9.464272,2.2921710120984677,0.7174633293294044
Denmark,13320,2005,Civil Rights,-11.467367,9.861821,,
Denmark,13320,2007,Civil Rights,-8.860569,9.087499,0.3337898903895453,0.27653141578561574
Denmark,13320,2011,Civil Rights,-7.5676827,10.264201,,
Denmark,13320,2015,Civil Rights,15.532567,12.484109,4.120278340351605,0.4175581408127156
Denmark,13320,2019,Civil Rights,16.927874,12.356274,2.779923015531362,0.40129962632217
Denmark,13320,2001,Decentralization,1.8060381,8.443093,,
Denmark,13320,2015,Decentralization,9.294464,7.9666605,,
Denmark,13320,2019,Decentralization,10.702405,10.44611,0.08549066761823801,0.3128364923730815
Denmark,13320,2001,Defense,9.376032,15.609418,,
Denmark,13320,2007,Defense,9.673174,15.083812,,
Denmark,13320,2019,Defense,4.635727,7.7706356,0.32268588434948425,0.5014230409444926
Denmark,13320,1998,Economy,12.481869,12.86478,0.12173558746628971,0.544179919632227
Denmark,13320,2001,Economy,3.948422,14.774519,4.252872149149577,0.5019853115081787
Denmark,13320,2005,Economy,12.356012,10.624957,0.10325766097255269,0.17249393274849023
Denmark,13320,2007,Economy,-5.814744,14.806661,5.757631301879883,1.1759363412857056
Denmark,13320,2011,Economy,-1.3670142,15.032484,4.170045534769694,0.6483478943506876
Denmark,13320,2015,Economy,1.165687,14.241161,3.122836844390559,0.4573965607973982
Denmark,13320,2019,Economy,-7.9959693,16.14079,3.866485960851615,0.43127677949602944
Denmark,13320,1998,Education,8.843615,9.271936,0.3711145493749139,0.5596940481285415
Denmark,13320,2001,Education,9.288654,10.31096,0.22843122079396005,0.28264374642058915
Denmark,13320,2005,Education,8.732704,9.446429,0.45523721789943905,0.3810647858460603
Denmark,13320,2007,Education,5.6939864,8.491209,,
Denmark,13320,2011,Education,8.589105,9.823128,0.8901567306961492,0.8252135937829798
Denmark,13320,2015,Education,7.9382267,9.631852,0.4606714138365885,0.43149015683879327
Denmark,13320,2019,Education,8.004364,8.682554,0.2491044799486796,0.2293400764465332
Denmark,13320,1998,Environment,6.029011,9.605442,0.4155492552635248,0.8904582162634898
Denmark,13320,2001,Environment,5.3577666,8.992032,0.5511808352318568,0.746227436356167
Denmark,13320,2005,Environment,4.635589,8.870195,1.5360253191207345,2.0660165589184705
Denmark,13320,2007,Environment,4.104192,5.3649826,1.364414026284381,1.4239762897747643
Denmark,13320,2011,Environment,3.0550785,5.6904116,2.7785418033599854,2.8352904319763184
Denmark,13320,2015,Environment,2.4953856,5.434819,1.3776419789686294,1.5961021038277239
Denmark,13320,2019,Environment,4.5099797,7.102491,0.21035828663968945,0.25379516350093867
Denmark,13320,2001,European integration,9.423562,-1.4015998,,
Denmark,13320,2015,European integration,9.217622,-0.20807701,0.24593987512051232,0.046887657676519076
Denmark,13320,2019,European integration,9.159745,-0.9433226,0.23416978135895714,0.30534384094106853
Denmark,13320,1998,Immigration,4.859074,11.388422,3.168302591417506,1.6770108727825908
Denmark,13320,2001,Immigration,3.0799894,10.275481,2.412974287423109,1.3518703936221648
Denmark,13320,2005,Immigration,8.229389,13.432125,2.2529104550679526,1.1481807231903076
Denmark,13320,2007,Immigration,0.41316605,10.553794,10.44240636254426,5.051153460172619
Denmark,13320,2011,Immigration,10.255787,12.412136,0.21611357127046107,2.585769173255628
Denmark,13320,2015,Immigration,10.536782,13.007855,0.20432370132043282,0.5988216964072068
Denmark,13320,2019,Immigration,8.832171,11.599965,0.6196432454953049,0.3391893138163577
Denmark,13320,1998,International politics,16.030436,6.032642,0.6607804404430706,1.1662111376102609
Denmark,13320,2001,International politics,16.0234,5.670477,0.33966701783996156,0.5437136534309311
Denmark,13320,2007,International politics,16.060978,8.365054,,
Denmark,13320,2015,International politics,10.858246,6.1002045,4.594009551053217,1.6827012612060694
Denmark,13320,2019,International politics,15.945127,6.940641,0.22255101993298212,0.2939508819862061
Denmark,13320,1998,Social Welfare,-3.1423385,6.836855,0.23774449136693176,0.7587861146251595
Denmark,13320,2001,Social Welfare,-3.2646353,7.6154017,0.13160950489042184,0.32976428751973347
Denmark,13320,2005,Social Welfare,-2.9622242,6.800267,0.2593302993512215,0.40606650267702554
Denmark,13320,2007,Social Welfare,-3.0321157,8.900922,0.22041520068659945,1.1875644600580972
Denmark,13320,2011,Social Welfare,-3.2277446,6.8719745,0.3238975280952015,0.9234023814823692
Denmark,13320,2015,Social Welfare,-3.1688104,6.712306,0.12070185834884799,0.33725454355446133
Denmark,13320,2019,Social Welfare,-3.1966116,5.8174367,0.06870165305152637,0.19275548343181773
Denmark,13330,1998,Civil Rights,4.373706,11.091633,5.8093823823095105,0.7592178628832432
Denmark,13330,2005,Civil Rights,-10.617699,10.2116785,0.6532870433305924,0.3246048754860336
Denmark,13330,1998,Decentralization,1.8019454,8.439097,,
Denmark,13330,1998,Defense,5.384185,9.579666,,
Denmark,13330,1998,Economy,7.4795737,13.108955,4.03465688153627,1.0453925153928474
Denmark,13330,2005,Economy,12.0535555,10.780363,0.4847462773323059,0.40464749932289124
Denmark,13330,1998,Education,7.2007422,10.653224,0.7957009628436156,0.3039300115453971
Denmark,13330,2005,Education,8.478839,9.003114,0.969148256513164,1.132882574691571
Denmark,13330,1998,Environment,6.1412873,8.365767,0.41182920748994545,1.2812242744147662
Denmark,13330,2005,Environment,-0.97605115,0.21079588,3.368145081550278,2.251097881444711
Denmark,13330,1998,European integration,10.718929,-1.694467,0.2893130094716518,0.35287647010287126
Denmark,13330,2005,European integration,9.077429,-0.6381323,,
Denmark,13330,1998,Immigration,-2.8298514,7.836824,6.498682459733236,3.598613376552876
Denmark,13330,1998,International politics,14.885499,6.3697968,0.3323048676737873,0.7759211725979638
Denmark,13330,2005,International politics,15.38359,4.219967,,
Denmark,13330,1998,Social Welfare,-3.8988514,5.7779374,0.3788001632901906,0.8246394441374306
Denmark,13330,2005,Social Welfare,-3.3088176,6.475839,0.861673910572512,0.9229234573755785
Denmark,13410,2019,Agriculture,7.571347,13.70077,1.47679535180804,0.7593883228672358
Denmark,13410,1998,Civil Rights,8.363958,11.709827,6.496215143907808,0.8951885256592614
Denmark,13410,2005,Civil Rights,-9.272065,7.7367764,,
Denmark,13410,2007,Civil Rights,-7.926678,8.810594,0.49608206414829575,0.662581034455289
Denmark,13410,2011,Civil Rights,-4.259549,9.505677,4.799130089266728,0.6900306961835645
Denmark,13410,2015,Civil Rights,-8.378248,9.58247,0.27944993753102537,0.4691600887162305
Denmark,13410,2019,Civil Rights,-2.756555,9.489559,3.285253770619443,0.5227862179374052
Denmark,13410,2005,Decentralization,10.079513,6.446331,,
Denmark,13410,2019,Decentralization,10.163588,8.901349,0.24505677819252014,1.0791476964950562
Denmark,13410,1998,Defense,8.190741,13.425519,1.161343710117188,1.4642648184347744
Denmark,13410,2019,Defense,8.030292,12.735801,2.0625550621084545,2.385042245310775
Denmark,13410,1998,Economy,11.998071,13.105137,0.1924142929856641,0.8243699347496795
Denmark,13410,2005,Economy,12.717857,14.093865,,
Denmark,13410,2007,Economy,-0.8058586,14.741877,11.341398641281629,2.616876582029761
Denmark,13410,2011,Economy,11.858906,13.247615,0.27704590859073225,0.6353641714358818
Denmark,13410,2015,Economy,0.3435645,15.121716,10.993474720950259,0.855028648174565
Denmark,13410,2019,Economy,4.582113,14.732427,4.2722508378014785,0.49751514449615647
Denmark,13410,1998,Education,9.464906,9.301276,0.7952473085001514,0.45411649761922696
Denmark,13410,2005,Education,5.97438,9.417087,0.18512244931596042,0.6783615551055096
Denmark,13410,2007,Education,7.5116467,7.1309767,,
Denmark,13410,2011,Education,9.40664,9.334355,0.5618943504483656,0.49290353840082224
Denmark,13410,2019,Education,6.772602,9.642142,0.4201048550170246,0.3322868353887493
Denmark,13410,1998,Environment,5.6128273,8.991294,0.5416431923900952,0.9393486070981644
Denmark,13410,2005,Environment,3.2222023,6.2438946,2.6274685859680176,3.012906074523926
Denmark,13410,2007,Environment,5.97406,11.679887,0.5734361621281426,0.3440128449260461
Denmark,13410,2011,Environment,1.354968,4.9502864,2.6898027287635684,3.5761817645697813
Denmark,13410,2015,Environment,6.0576153,9.15147,0.9281327783851958,3.644953193813204
Denmark,13410,2019,Environment,5.6865993,9.028553,0.19348242657737902,0.3702916426278048
Denmark,13410,1998,European integration,9.312498,-0.57501984,,
Denmark,13410,2005,European integration,11.045486,-1.5666549,,
Denmark,13410,2007,European integration,9.230911,-1.2135282,,
Denmark,13410,2011,European integration,9.506956,-0.63379776,0.5524271495131832,0.4216634391285405
Denmark,13410,2015,European integration,8.883503,-1.7878151,,
Denmark,13410,2019,European integration,9.986888,-0.34708887,0.16523933530931348,0.21274847716183862
Denmark,13410,1998,Immigration,-3.1691666,7.6166167,7.044861928294807,4.470716899254383
Denmark,13410,2005,Immigration,-9.428129,5.525154,0.4366202350017582,0.594800939945267
Denmark,13410,2007,Immigration,-9.801062,4.749049,,
Denmark,13410,2011,Immigration,-10.0500145,4.395973,0.21233722567558289,0.3883829712867737
Denmark,13410,2015,Immigration,0.40935087,8.260515,10.670205695473395,3.2006229093728025
Denmark,13410,2019,Immigration,-2.9553113,7.2420444,2.1548771092423435,0.9035013258935476
Denmark,13410,1998,International politics,14.368008,7.241314,0.09087801467341758,0.9745958013583935
Denmark,13410,2005,International politics,15.134204,6.2035813,0.6783663728915884,1.7731529924198597
Denmark,13410,2007,International politics,15.177227,4.0446815,,
Denmark,13410,2011,International politics,13.585547,7.5686827,,
Denmark,13410,2015,International politics,16.334318,5.2741804,,
Denmark,13410,2019,International politics,14.448256,6.243453,0.2819534286201577,0.652160661992264
Denmark,13410,1998,Social Welfare,-2.827247,5.8523293,0.5939563518972139,1.920164706293086
Denmark,13410,2005,Social Welfare,1.6914748,5.82506,4.2200802505175,1.7460358769985438
Denmark,13410,2007,Social Welfare,-2.8062704,5.678311,0.3510918671262677,2.2613562823101807
Denmark,13410,2011,Social Welfare,3.492707,6.230844,4.1221394538879395,1.6786631345748901
Denmark,13410,2015,Social Welfare,-2.5815067,6.4206276,0.17887366032704863,0.6406500592713017
Denmark,13410,2019,Social Welfare,-2.800583,7.166932,0.44400861969256644,0.3475215654420614
Denmark,13420,2019,Agriculture,-1.6956935,9.264726,,
Denmark,13420,1998,Civil Rights,17.324127,13.054773,8.370628356933594,0.951388418674469
Denmark,13420,2005,Civil Rights,-0.6486746,8.080641,6.7999150991622885,3.0497820572826067
Denmark,13420,2007,Civil Rights,-9.165569,9.18736,0.6357763266238236,0.4785360569831606
Denmark,13420,2011,Civil Rights,2.9349632,6.588661,7.756329536437988,3.6656336784362793
Denmark,13420,2015,Civil Rights,25.860752,13.193253,0.44538620114326477,0.15194718539714813
Denmark,13420,2019,Civil Rights,-8.396325,9.314229,0.4629661878590695,0.06441783858828565
Denmark,13420,2005,Decentralization,10.254745,8.0639925,,
Denmark,13420,2007,Decentralization,10.746307,8.243912,,
Denmark,13420,2011,Decentralization,-0.14386778,7.0352,,
Denmark,13420,2019,Defense,3.6625164,8.715704,,
Denmark,13420,1998,Economy,12.662515,12.721966,0.12043124437332153,0.7302564382553101
Denmark,13420,2005,Economy,11.987415,10.858039,0.1575693122276428,0.18235533346046112
Denmark,13420,2007,Economy,3.245137,13.406075,4.2000322463235,0.8930029586828805
Denmark,13420,2011,Economy,4.869927,13.706971,3.2921567419264743,0.5290908143712806
Denmark,13420,2015,Economy,11.589887,12.161674,0.43260659693853054,1.2219061764605612
Denmark,13420,2019,Economy,-10.908806,15.101262,,
Denmark,13420,1998,Education,6.593631,9.867113,0.9167409067011862,0.22607898286661943
Denmark,13420,2005,Education,7.8080688,9.459992,0.7273467850777723,0.5247477172696834
Denmark,13420,2011,Education,8.270415,9.169432,0.9213843092953284,0.6007774473578087
Denmark,13420,2019,Education,6.6077933,9.848634,,
Denmark,13420,2005,Environment,3.7950692,6.08908,1.3613095116859326,1.4807571362979008
Denmark,13420,2007,Environment,5.24928,6.596754,0.4278795686764779,0.2926275711864415
Denmark,13420,2011,Environment,-4.53558,-2.123181,0.3905414938926697,0.12806148827075958
Denmark,13420,2015,Environment,-4.313923,-2.1877499,0.25256139039993286,0.03592710942029953
Denmark,13420,2019,Environment,5.480121,9.865049,0.4048661826593681,0.6416065285838956
Denmark,13420,2015,European integration,-1.2727499,1.070372,,
Denmark,13420,2019,European integration,9.292961,-0.014653355,0.8185266956721291,0.519555201921252
Denmark,13420,1998,Immigration,5.0216475,10.808977,4.934045314788818,2.5429787635803223
Denmark,13420,2005,Immigration,10.642864,13.928419,0.2470783551092328,0.8540087787342984
Denmark,13420,2007,Immigration,7.0873046,12.1211,3.548292234224005,1.9617513237148352
Denmark,13420,2011,Immigration,8.080463,13.366137,2.7074513395914304,1.4687419748647312
Denmark,13420,2015,Immigration,10.805284,13.461804,0.24025758363824054,0.8985721919721036
Denmark,13420,2019,Immigration,10.616341,13.859626,0.2181296772313481,0.713133688371693
Denmark,13420,1998,International politics,15.48982,8.485466,,
Denmark,13420,2019,International politics,15.495736,6.1965756,0.5554957591532612,0.7503863557759708
Denmark,13420,1998,Social Welfare,-3.5980692,7.015021,0.4601640546358227,0.9693489401872722
Denmark,13420,2005,Social Welfare,-3.4837756,7.4076214,0.31889024994938886,0.4949220925053074
Denmark,13420,2007,Social Welfare,-3.941871,7.5421047,1.03598746755042,0.5333399654231805
Denmark,13420,2011,Social Welfare,-2.134763,6.304514,1.2086303752444778,0.5983165378653259
Denmark,13420,2015,Social Welfare,-0.36788535,6.2189946,2.496701418409314,0.7984543433625128
Denmark,13420,2019,Social Welfare,-3.8593237,7.175025,0.16420901487295922,0.6406064356900176
Denmark,13520,1998,Agriculture,9.764732,11.716293,,
Denmark,13520,1998,Civil Rights,4.3374076,2.4240386,3.2963694292456083,2.2777041738906387
Denmark,13520,2005,Civil Rights,-1.9022251,4.7901893,2.1605916780877834,1.4371978591595453
Denmark,13520,1998,Economy,12.073848,13.155991,,
Denmark,13520,2005,Economy,-1.9731092,15.196083,5.2420036746721435,0.8688994256747972
Denmark,13520,1998,Education,5.388015,8.677843,,
Denmark,13520,2005,Education,7.66677,7.9178944,2.349655784401838,0.5104868438487996
Denmark,13520,1998,Environment,3.890763,6.653035,,
Denmark,13520,2005,Environment,5.686759,8.5383415,0.4444708863270339,3.487733984924774
Denmark,13520,1998,Immigration,10.740438,10.8505945,,
Denmark,13520,2005,Immigration,-1.7896433,8.080597,3.319525108724964,1.7794016811940514
Denmark,13520,1998,International politics,17.143917,7.013359,,
Denmark,13520,2005,International politics,15.952366,6.0763574,0.28696568806966144,0.6725855668385824
Denmark,13520,1998,Social Welfare,-1.7924844,5.9533005,0.3525027930736542,0.6713054776191711
Denmark,13520,2005,Social Welfare,-2.4945834,6.8937964,0.6327407404898944,1.3454318038863105
Denmark,13620,2007,Agriculture,-2.0693684,9.588938,,
Denmark,13620,2019,Agriculture,7.511992,12.512449,2.2363923277990314,1.048059090217522
Denmark,13620,1998,Civil Rights,6.5796857,7.6585755,4.785008870064784,2.271623539022887
Denmark,13620,2005,Civil Rights,11.224533,12.399705,8.549953216290865,1.2789717665026898
Denmark,13620,2007,Civil Rights,4.076688,7.0181885,6.162982630838912,2.8655221727394884
Denmark,13620,2011,Civil Rights,14.252945,9.409299,4.926028483189925,2.2836056133451734
Denmark,13620,2015,Civil Rights,19.87086,9.09647,5.53832483291626,4.25679874420166
Denmark,13620,2019,Civil Rights,18.805904,10.153141,1.9325931411919042,1.0756399854971528
Denmark,13620,1998,Decentralization,11.44514,8.170283,,
Denmark,13620,2005,Decentralization,10.394313,6.1919355,,
Denmark,13620,1998,Defense,4.8371844,8.225774,0.527167108184147,0.955092916232262
Denmark,13620,2005,Defense,5.497949,9.422996,1.8931912985479504,2.351720784977125
Denmark,13620,2007,Defense,3.8094535,6.1818013,,
Denmark,13620,2019,Defense,4.8388257,8.365913,0.1578715082995751,0.4917492384843058
Denmark,13620,1998,Economy,10.015462,13.191591,1.8905560698711354,0.4678169537345241
Denmark,13620,2005,Economy,9.206092,12.896826,2.9299885541902855,0.8212376652620468
Denmark,13620,2007,Economy,-0.54763484,14.518843,6.863054275512695,1.2574379444122314
Denmark,13620,2011,Economy,12.125798,13.245084,0.2229430685225631,0.5467569485269084
Denmark,13620,2015,Economy,11.47913,11.361728,0.4426121750670724,0.32489982723233196
Denmark,13620,2019,Economy,0.0756627,14.214609,2.5747088818255612,0.3756813087066469
Denmark,13620,1998,Education,8.067212,9.531152,0.6372931459143039,0.5705558610209642
Denmark,13620,2005,Education,8.011397,8.391997,0.5143220384758969,0.4764521257113428
Denmark,13620,2007,Education,8.803575,11.126971,1.1655642330339508,0.2523213597031385
Denmark,13620,2011,Education,10.392005,9.588359,0.11840256303548813,0.7046971917152405
Denmark,13620,2015,Education,6.40817,10.250543,,
Denmark,13620,2019,Education,8.167859,9.363371,0.5774778835962444,0.30137160435839094
Denmark,13620,1998,Environment,2.4361756,5.2368255,1.7606433232625325,1.9160130818684895
Denmark,13620,2005,Environment,-0.6988228,2.7718475,3.8041417824887023,4.770243064609059
Denmark,13620,2007,Environment,3.674952,8.151043,2.514561414718628,3.5205094814300537
Denmark,13620,2011,Environment,4.2152104,9.544555,,
Denmark,13620,2019,Environment,4.668263,8.150603,0.4743519964133465,0.6330827571008875
Denmark,13620,1998,European integration,9.8780365,-2.4764411,0.2548036617070371,0.023926734289498156
Denmark,13620,2005,European integration,3.954614,1.572364,6.38226962167206,1.1160677675313948
Denmark,13620,2007,European integration,10.836498,-0.9898461,,
Denmark,13620,2019,European integration,10.365143,-1.7987258,0.022006512017540683,0.3506767206684354
Denmark,13620,1998,Immigration,7.339632,12.12965,3.3097722080821255,1.9440458839020467
Denmark,13620,2005,Immigration,11.277549,13.730258,0.26903565332733315,1.133493125838791
Denmark,13620,2007,Immigration,10.626778,12.86995,0.7092432892312617,3.247052214867191
Denmark,13620,2011,Immigration,11.388934,14.561127,0.9760562046695559,1.7822968750954427
Denmark,13620,2019,Immigration,9.253882,12.426763,0.9145829147186715,0.58081801947132
Denmark,13620,1998,International politics,14.904619,7.236644,0.8758378116898488,0.48922493888681184
