country_party_election,d2v_d1,d2v_d2,country,party,election
Spain_33210_2016,0.37500238,-0.10010282,Spain,33210,2016
Spain_33320_2016,-0.11462321,0.80970097,Spain,33320,2016
Spain_33420_2016,1.960949,3.8787074,Spain,33420,2016
Spain_33610_2016,3.4116628,1.9179928,Spain,33610,2016
Spain_33902_2016,8.6194105,3.6737785,Spain,33902,2016
Spain_33905_2016,4.6835456,2.111776,Spain,33905,2016
Spain_33907_2016,8.648288,3.6743515,Spain,33907,2016
Spain_33911_2016,0.3391369,0.0026206062,Spain,33911,2016
Spain_33210_2019,-6.778235,4.694947,Spain,33210,2019
Spain_33220_2019,-2.8014913,1.2412941,Spain,33220,2019
Spain_33320_2019,-10.628488,6.7303357,Spain,33320,2019
Spain_33420_2019,-0.23705766,2.2200959,Spain,33420,2019
Spain_33610_2019,0.5485884,2.4490252,Spain,33610,2019
Spain_33902_2019,7.303171,3.1511192,Spain,33902,2019
Spain_33905_2019,-1.925426,-1.1889741,Spain,33905,2019
Spain_33907_2019,-4.9737186,4.2582154,Spain,33907,2019
Spain_33912_2019,-1.890622,-1.8788775,Spain,33912,2019
Spain_33914_2019,-11.80229,-4.121206,Spain,33914,2019
Spain_33095_2019,9.004498,4.051876,Spain,33095,2019
Spain_33230_2019,-17.322556,8.4235325,Spain,33230,2019
Spain_33908_2019,-2.6640856,2.370645,Spain,33908,2019
Spain_33915_2019,5.8352857,2.9036548,Spain,33915,2019
Spain_33916_2019,9.73497,4.1417613,Spain,33916,2019
Greece_34211_1996,6.1143446,2.432361,Greece,34211,1996
Greece_34020_2004,6.719042,2.727009,Greece,34020,2004
Greece_34210_2004,9.876558,4.0999155,Greece,34210,2004
Greece_34313_2004,-9.831241,-6.5472565,Greece,34313,2004
Greece_34511_2004,-7.9585276,-4.638572,Greece,34511,2004
Greece_34020_2007,9.637697,4.035324,Greece,34020,2007
Greece_34210_2007,9.322547,3.8845713,Greece,34210,2007
Greece_34313_2007,-7.17302,-5.565431,Greece,34313,2007
Greece_34511_2007,-4.1185064,-2.4990437,Greece,34511,2007
Greece_34710_2007,-7.8739142,-4.4062777,Greece,34710,2007
Greece_34020_2009,9.108555,3.83775,Greece,34020,2009
Greece_34313_2009,-5.006428,-3.801704,Greece,34313,2009
Greece_34511_2009,-3.6421285,-2.8925228,Greece,34511,2009
Greece_34020_2012,6.105379,2.3801656,Greece,34020,2012
Greece_34213_2012,-2.5059147,-2.802568,Greece,34213,2012
Greece_34710_2012,1.8842089,0.50951046,Greece,34710,2012
Greece_34212_2012,-8.199257,-5.119886,Greece,34212,2012
Greece_34212_2015,-4.291603,-2.391502,Greece,34212,2015
Greece_34313_2015,-4.2410808,-2.1513228,Greece,34313,2015
Greece_34340_2015,-5.328703,-3.001214,Greece,34340,2015
Greece_34511_2015,6.798603,2.8228097,Greece,34511,2015
Greece_34720_2015,5.6342487,2.3690207,Greece,34720,2015
Greece_34214_2015,9.642033,4.01764,Greece,34214,2015
Greece_34410_2015,-1.2620497,-1.1045535,Greece,34410,2015
Greece_34210_2019,9.735386,4.0897803,Greece,34210,2019
Greece_34212_2019,8.175888,3.4804194,Greece,34212,2019
Greece_34215_2019,-4.167252,-2.72407,Greece,34215,2019
Greece_34315_2019,7.0079794,2.9282777,Greece,34315,2019
Greece_34511_2019,6.0277805,2.4969914,Greece,34511,2019
Greece_34711_2019,-4.0842566,-2.3493755,Greece,34711,2019
Greece_34720_2019,6.1863933,2.639648,Greece,34720,2019
Portugal_35211_1999,2.6187024,3.6832027,Portugal,35211,1999
Portugal_35220_1999,-10.601538,7.3097887,Portugal,35220,1999
Portugal_35313_1999,-2.1841433,3.7606087,Portugal,35313,1999
Portugal_35220_2002,-8.824722,7.195531,Portugal,35220,2002
Portugal_35110_2005,-8.497763,6.497173,Portugal,35110,2005
Portugal_35311_2005,-8.327417,8.549502,Portugal,35311,2005
Portugal_35110_2011,3.3455098,3.7167325,Portugal,35110,2011
Portugal_35211_2011,-3.782913,5.8414135,Portugal,35211,2011
Portugal_35311_2011,-2.1693478,5.356327,Portugal,35311,2011
Portugal_35313_2011,-6.8006396,7.5787168,Portugal,35313,2011
Portugal_35520_2011,5.450543,3.424772,Portugal,35520,2011
Portugal_35060_2015,-16.42401,10.62471,Portugal,35060,2015
Portugal_35110_2015,-6.4689045,6.2924666,Portugal,35110,2015
Portugal_35120_2015,-33.63315,11.520984,Portugal,35120,2015
Portugal_35211_2015,-7.3447022,7.6016016,Portugal,35211,2015
Portugal_35220_2015,0.7376985,4.1956177,Portugal,35220,2015
Portugal_35311_2015,-18.855806,11.367662,Portugal,35311,2015
Portugal_35110_2019,-3.2698658,5.095437,Portugal,35110,2019
Portugal_35120_2019,-31.98756,11.891543,Portugal,35120,2019
Portugal_35130_2019,-22.314823,11.818992,Portugal,35130,2019
Portugal_35211_2019,-9.105074,7.7062864,Portugal,35211,2019
Portugal_35220_2019,2.6754334,3.0969026,Portugal,35220,2019
Portugal_35311_2019,-18.175095,10.900923,Portugal,35311,2019
Portugal_35313_2019,-14.579777,9.56421,Portugal,35313,2019
Portugal_35410_2019,-6.6175823,5.364626,Portugal,35410,2019
Portugal_35520_2019,-14.235482,9.412546,Portugal,35520,2019
Portugal_35720_2019,-2.8534703,3.3938622,Portugal,35720,2019
Germany_41113_1998,-1.6450332,-0.61185485,Germany,41113,1998
Germany_41221_1998,2.7586386,1.2996571,Germany,41221,1998
Germany_41320_1998,3.7859232,1.7056328,Germany,41320,1998
Germany_41420_1998,-0.74231,-0.2897453,Germany,41420,1998
Germany_41521_1998,5.8097434,2.373253,Germany,41521,1998
Germany_41113_2002,-2.8563042,-1.1795077,Germany,41113,2002
Germany_41221_2002,5.122034,2.287133,Germany,41221,2002
Germany_41320_2002,4.7555194,2.1715198,Germany,41320,2002
Germany_41420_2002,0.6053421,0.3508597,Germany,41420,2002
Germany_41521_2002,0.17354089,0.23060517,Germany,41521,2002
Germany_41113_2005,-3.7897162,-1.7633796,Germany,41113,2005
Germany_41222_2005,3.060571,1.3838347,Germany,41222,2005
Germany_41320_2005,2.9287095,1.6445285,Germany,41320,2005
Germany_41420_2005,1.9634719,1.1322206,Germany,41420,2005
Germany_41521_2005,4.7004457,2.1897109,Germany,41521,2005
Germany_41113_2009,-6.7242837,-3.5038183,Germany,41113,2009
Germany_41223_2009,0.36784774,0.3142667,Germany,41223,2009
Germany_41320_2009,-1.2838385,-0.0643729,Germany,41320,2009
Germany_41420_2009,-2.816014,-1.2754186,Germany,41420,2009
Germany_41521_2009,-2.185577,-0.4429058,Germany,41521,2009
Germany_41113_2013,-12.001908,-5.534817,Germany,41113,2013
Germany_41223_2013,-2.4362938,-0.9539124,Germany,41223,2013
Germany_41320_2013,-1.433343,-0.43216717,Germany,41320,2013
Germany_41420_2013,-0.40057108,-0.512153,Germany,41420,2013
Germany_41521_2013,-1.244644,-0.18856232,Germany,41521,2013
Germany_41952_2013,-1.9439495,-0.64800215,Germany,41952,2013
Germany_41113_2017,-7.1734366,-4.233914,Germany,41113,2017
Germany_41223_2017,-2.1493576,-0.81700015,Germany,41223,2017
Germany_41320_2017,-0.9591652,-0.04091593,Germany,41320,2017
Germany_41420_2017,1.3674783,0.36061004,Germany,41420,2017
Germany_41521_2017,-0.3704572,0.030937606,Germany,41521,2017
Germany_41953_2017,4.9685607,2.0122597,Germany,41953,2017
Germany_41113_2021,-9.244777,-3.6361916,Germany,41113,2021
Germany_41223_2021,-2.4615264,-1.593351,Germany,41223,2021
Germany_41320_2021,1.9638722,1.0515747,Germany,41320,2021
Germany_41420_2021,-2.356378,-0.9646793,Germany,41420,2021
Germany_41521_2021,-3.4628112,-1.0090549,Germany,41521,2021
Germany_41912_2021,-3.4232523,-1.3339214,Germany,41912,2021
Germany_41953_2021,0.8198715,0.4576626,Germany,41953,2021
Austria_42110_1999,-0.17471541,0.22265366,Austria,42110,1999
Austria_42320_1999,2.5303707,1.3667616,Austria,42320,1999
Austria_42420_1999,-0.77854973,-0.4079609,Austria,42420,1999
Austria_42520_1999,2.0604277,1.1186837,Austria,42520,1999
Austria_42110_2002,1.5051318,0.78012717,Austria,42110,2002
Austria_42320_2002,2.117442,0.95178825,Austria,42320,2002
Austria_42420_2002,-1.029735,-0.18526706,Austria,42420,2002
Austria_42520_2002,-1.159901,-0.08593266,Austria,42520,2002
Austria_42110_2006,1.1162599,0.6947334,Austria,42110,2006
Austria_42320_2006,4.301466,2.0047626,Austria,42320,2006
Austria_42420_2006,1.1722875,0.6769034,Austria,42420,2006
Austria_42520_2006,-0.70153755,-0.02343497,Austria,42520,2006
Austria_42710_2006,5.1075487,2.013352,Austria,42710,2006
Austria_42110_2008,1.7317332,0.90952384,Austria,42110,2008
Austria_42320_2008,1.5924622,0.5965768,Austria,42320,2008
Austria_42420_2008,6.4738684,2.7403462,Austria,42420,2008
Austria_42520_2008,9.238548,3.9159374,Austria,42520,2008
Austria_42710_2008,5.3576965,2.401612,Austria,42710,2008
Austria_42110_2013,-7.411738,-3.317312,Austria,42110,2013
Austria_42320_2013,5.21793,2.3511498,Austria,42320,2013
Austria_42430_2013,-0.34271887,-0.52529156,Austria,42430,2013
Austria_42520_2013,1.9671253,0.67572325,Austria,42520,2013
Austria_42951_2013,2.2966754,0.698291,Austria,42951,2013
Austria_42110_2017,-3.281784,-2.2345338,Austria,42110,2017
Austria_42120_2017,9.510511,4.010714,Austria,42120,2017
Austria_42320_2017,1.1237754,0.17671563,Austria,42320,2017
Austria_42420_2017,2.5033407,1.0772412,Austria,42420,2017
Austria_42520_2017,-0.71229905,0.021636263,Austria,42520,2017
Austria_42110_2019,-7.3640957,-3.371151,Austria,42110,2019
Austria_42320_2019,-1.42214,-0.61798424,Austria,42320,2019
Austria_42420_2019,3.347117,1.4697671,Austria,42420,2019
Austria_42430_2019,0.4283461,-0.04858619,Austria,42430,2019
Austria_42520_2019,2.513371,1.1688802,Austria,42520,2019
Switzerland_43110_1999,1.6189065,0.72978604,Switzerland,43110,1999
Switzerland_43320_1999,7.0056925,2.9578342,Switzerland,43320,1999
Switzerland_43420_1999,8.249513,3.5377963,Switzerland,43420,1999
Switzerland_43530_1999,6.7312927,2.7841597,Switzerland,43530,1999
Switzerland_43810_1999,4.166151,1.7783855,Switzerland,43810,1999
Switzerland_43110_2003,0.90273875,0.1878377,Switzerland,43110,2003
Switzerland_43220_2003,5.145227,2.3374786,Switzerland,43220,2003
Switzerland_43320_2003,0.5683955,0.05196751,Switzerland,43320,2003
Switzerland_43530_2003,6.7138305,2.9541545,Switzerland,43530,2003
Switzerland_43711_2003,9.246439,3.9002047,Switzerland,43711,2003
Switzerland_43810_2003,8.184385,3.5081606,Switzerland,43810,2003
Switzerland_43110_2007,-5.6045136,-2.825045,Switzerland,43110,2007
Switzerland_43120_2007,-0.87091964,-0.193517,Switzerland,43120,2007
Switzerland_43220_2007,5.566564,2.4325852,Switzerland,43220,2007
Switzerland_43320_2007,-2.6329055,-2.2294123,Switzerland,43320,2007
Switzerland_43420_2007,9.846328,4.128527,Switzerland,43420,2007
Switzerland_43520_2007,1.8543863,0.35893247,Switzerland,43520,2007
Switzerland_43530_2007,3.9005923,1.8075286,Switzerland,43530,2007
Switzerland_43540_2007,5.5968776,2.278895,Switzerland,43540,2007
Switzerland_43711_2007,7.725772,3.3990147,Switzerland,43711,2007
Switzerland_43810_2007,4.4866357,1.835919,Switzerland,43810,2007
Switzerland_43110_2011,-3.2017431,-2.2287598,Switzerland,43110,2011
Switzerland_43120_2011,5.424862,2.1359818,Switzerland,43120,2011
Switzerland_43320_2011,8.1085005,3.3682196,Switzerland,43320,2011
Switzerland_43420_2011,8.093578,3.4045053,Switzerland,43420,2011
Switzerland_43520_2011,2.6904972,1.1060189,Switzerland,43520,2011
Switzerland_43530_2011,9.298065,3.9154048,Switzerland,43530,2011
Switzerland_43540_2011,0.91038233,0.18885772,Switzerland,43540,2011
Switzerland_43811_2011,5.945513,2.4766126,Switzerland,43811,2011
Switzerland_43902_2011,8.87315,3.9625938,Switzerland,43902,2011
Switzerland_43110_2015,-0.48592576,0.09991879,Switzerland,43110,2015
Switzerland_43120_2015,-0.8974335,-0.35051224,Switzerland,43120,2015
Switzerland_43220_2015,3.2788563,1.2764552,Switzerland,43220,2015
Switzerland_43320_2015,6.2296424,2.7082045,Switzerland,43320,2015
Switzerland_43420_2015,8.007277,3.414974,Switzerland,43420,2015
Switzerland_43520_2015,4.975555,2.21819,Switzerland,43520,2015
Switzerland_43530_2015,0.9167644,0.49745193,Switzerland,43530,2015
Switzerland_43810_2015,3.8418763,1.5083876,Switzerland,43810,2015
Switzerland_43811_2015,5.610154,2.2852852,Switzerland,43811,2015
Switzerland_43020_2019,-1.5698324,3.0102985,Switzerland,43020,2019
Switzerland_43110_2019,-2.5717752,-1.0822252,Switzerland,43110,2019
Switzerland_43120_2019,6.2622676,2.74736,Switzerland,43120,2019
Switzerland_43220_2019,0.94981164,0.4629845,Switzerland,43220,2019
Switzerland_43320_2019,2.8308368,1.3728195,Switzerland,43320,2019
Switzerland_43420_2019,1.7674543,0.9285927,Switzerland,43420,2019
Switzerland_43520_2019,2.7953103,1.2780457,Switzerland,43520,2019
Switzerland_43530_2019,2.629814,1.2586845,Switzerland,43530,2019
Switzerland_43711_2019,3.4768984,1.8471785,Switzerland,43711,2019
Switzerland_43810_2019,2.4213545,0.89803827,Switzerland,43810,2019
Switzerland_43811_2019,0.17027688,0.39854485,Switzerland,43811,2019
United Kingdom_51421_1997,-2.757722,-1.3574965,United Kingdom,51421,1997
United Kingdom_51902_1997,0.932239,0.33177102,United Kingdom,51902,1997
United Kingdom_51320_2001,-4.4533896,-1.5155833,United Kingdom,51320,2001
United Kingdom_51902_2001,2.5338922,1.0757875,United Kingdom,51902,2001
United Kingdom_51110_2015,-12.232905,-6.6618814,United Kingdom,51110,2015
United Kingdom_51210_2015,9.199404,3.8823798,United Kingdom,51210,2015
United Kingdom_51320_2015,0.6555343,0.40071383,United Kingdom,51320,2015
United Kingdom_51340_2015,3.701747,1.669275,United Kingdom,51340,2015
United Kingdom_51421_2015,-5.637095,-3.1189091,United Kingdom,51421,2015
United Kingdom_51620_2015,-1.4461719,-1.1440134,United Kingdom,51620,2015
United Kingdom_51621_2015,0.32175508,-0.013172941,United Kingdom,51621,2015
United Kingdom_51901_2015,-1.2167739,-0.58256763,United Kingdom,51901,2015
United Kingdom_51902_2015,0.60222965,-0.045341235,United Kingdom,51902,2015
United Kingdom_51903_2015,9.654682,4.0195904,United Kingdom,51903,2015
United Kingdom_51951_2015,1.1666169,0.3202701,United Kingdom,51951,2015
United Kingdom_51110_2017,2.1972733,1.0567169,United Kingdom,51110,2017
United Kingdom_51320_2017,-0.8983713,-0.5314078,United Kingdom,51320,2017
United Kingdom_51421_2017,-1.790302,-0.8488588,United Kingdom,51421,2017
United Kingdom_51620_2017,0.75138736,0.2720391,United Kingdom,51620,2017
United Kingdom_51901_2017,2.3900802,0.9753316,United Kingdom,51901,2017
United Kingdom_51902_2017,3.3158288,1.3986224,United Kingdom,51902,2017
United Kingdom_51903_2017,8.593391,3.5902708,United Kingdom,51903,2017
United Kingdom_51951_2017,-1.7882011,-0.92794305,United Kingdom,51951,2017
United Kingdom_51110_2019,-9.944041,-4.445816,United Kingdom,51110,2019
United Kingdom_51210_2019,9.719455,4.066999,United Kingdom,51210,2019
United Kingdom_51320_2019,-4.8883076,-1.7674677,United Kingdom,51320,2019
United Kingdom_51340_2019,1.3203293,0.5957925,United Kingdom,51340,2019
United Kingdom_51421_2019,-3.564591,-2.2611775,United Kingdom,51421,2019
United Kingdom_51430_2019,0.72142696,0.16716547,United Kingdom,51430,2019
United Kingdom_51620_2019,0.75931823,-0.08311012,United Kingdom,51620,2019
United Kingdom_51901_2019,-2.0873096,-1.564184,United Kingdom,51901,2019
United Kingdom_51902_2019,-0.932716,-0.828789,United Kingdom,51902,2019
United Kingdom_51903_2019,0.7842278,0.3802921,United Kingdom,51903,2019
Ireland_53110_2007,-3.1295712,-2.8831387,Ireland,53110,2007
Ireland_53320_2007,-5.2412305,-4.4465666,Ireland,53320,2007
Ireland_53420_2007,-0.6244333,-0.72576225,Ireland,53420,2007
Ireland_53520_2007,-2.5207925,-1.762806,Ireland,53520,2007
Ireland_53620_2007,-4.4707503,-3.565022,Ireland,53620,2007
Ireland_53951_2007,3.8050964,1.3511783,Ireland,53951,2007
Ireland_53021_2011,8.058658,3.3972225,Ireland,53021,2011
Ireland_53110_2011,-5.9289618,-4.4791093,Ireland,53110,2011
Ireland_53320_2011,-5.4857044,-3.8093255,Ireland,53320,2011
Ireland_53520_2011,-5.3597302,-3.7956307,Ireland,53520,2011
Ireland_53620_2011,8.412208,3.4870808,Ireland,53620,2011
Ireland_53951_2011,6.1554847,2.4327133,Ireland,53951,2011
Ireland_53110_2016,-9.1203375,-7.050017,Ireland,53110,2016
Ireland_53231_2016,4.0038238,1.3211442,Ireland,53231,2016
Ireland_53240_2016,6.89605,2.8690553,Ireland,53240,2016
Ireland_53250_2016,9.055962,3.7489038,Ireland,53250,2016
Ireland_53320_2016,-3.5914388,-3.8484995,Ireland,53320,2016
Ireland_53321_2016,-1.0635577,-1.2951527,Ireland,53321,2016
Ireland_53520_2016,-6.7673936,-4.9627404,Ireland,53520,2016
Ireland_53620_2016,-1.6242914,-1.2032292,Ireland,53620,2016
Ireland_53951_2016,0.88798,-0.21293513,Ireland,53951,2016
Ireland_53110_2020,-10.673943,-8.14605,Ireland,53110,2020
Ireland_53231_2020,1.4202077,0.20689757,Ireland,53231,2020
Ireland_53320_2020,-3.8727167,-2.5107896,Ireland,53320,2020
Ireland_53321_2020,-7.3546796,-5.5338216,Ireland,53321,2020
Ireland_53520_2020,-6.8479795,-4.792616,Ireland,53520,2020
Ireland_53620_2020,-3.91199,-3.6537862,Ireland,53620,2020
Ireland_53951_2020,-2.0501487,-2.6207173,Ireland,53951,2020
Ireland_53952_2020,-0.7849171,-1.1741613,Ireland,53952,2020
