country_party_election,d2v_d1,d2v_d2,country,party,election
Greece_34211_1996,7.5889854,0.55678314,Greece,34211,1996
Greece_34020_2004,5.861977,0.45575586,Greece,34020,2004
Greece_34210_2004,6.558828,0.5146931,Greece,34210,2004
Greece_34313_2004,-7.9411607,1.4310192,Greece,34313,2004
Greece_34511_2004,-3.7690604,0.6156848,Greece,34511,2004
Greece_34020_2007,8.004726,0.51359326,Greece,34020,2007
Greece_34313_2007,-7.8678265,0.9841132,Greece,34313,2007
Greece_34710_2007,-12.916353,3.676116,Greece,34710,2007
Greece_34020_2009,8.195268,0.5402948,Greece,34020,2009
Greece_34313_2009,-7.016288,0.5972439,Greece,34313,2009
Greece_34020_2012,4.0131416,0.36175153,Greece,34020,2012
Greece_34210_2012,0.36824632,0.27712595,Greece,34210,2012
Greece_34213_2012,-1.9146074,-0.018641835,Greece,34213,2012
Greece_34313_2012,-2.1921835,0.105156586,Greece,34313,2012
Greece_34511_2012,6.728934,0.47038916,Greece,34511,2012
Greece_34710_2012,-12.83866,0.38207057,Greece,34710,2012
Greece_34720_2012,-1.4649115,0.04086586,Greece,34720,2012
Greece_34730_2012,1.2025108,0.23620476,Greece,34730,2012
Greece_34212_2012,-1.262082,0.38567513,Greece,34212,2012
Greece_34210_2015,5.654377,0.47896636,Greece,34210,2015
Greece_34313_2015,4.159042,0.45088473,Greece,34313,2015
Greece_34340_2015,-4.5629935,0.17174771,Greece,34340,2015
Greece_34511_2015,0.49786475,0.45700353,Greece,34511,2015
Greece_34720_2015,-2.4868402,0.43349388,Greece,34720,2015
Greece_34730_2015,1.5305015,0.4928021,Greece,34730,2015
Greece_34212_2015,-4.315278,0.82246363,Greece,34212,2015
Greece_34214_2015,3.823991,0.40347824,Greece,34214,2015
Greece_34410_2015,-1.5497913,0.52299637,Greece,34410,2015
Greece_34210_2019,6.992684,0.49746168,Greece,34210,2019
Greece_34212_2019,7.8192096,0.5316898,Greece,34212,2019
Greece_34215_2019,-6.360777,1.1220285,Greece,34215,2019
Greece_34315_2019,7.633706,0.5481834,Greece,34315,2019
Greece_34511_2019,2.77607,0.25226238,Greece,34511,2019
Greece_34711_2019,-9.505758,2.7505577,Greece,34711,2019
Greece_34720_2019,-6.8972955,0.81430846,Greece,34720,2019
Portugal_35211_1999,6.608358,0.64412004,Portugal,35211,1999
Portugal_35220_1999,3.6341255,0.42575827,Portugal,35220,1999
Portugal_35313_1999,6.949974,0.6064371,Portugal,35313,1999
Portugal_35220_2002,0.59730405,0.8711251,Portugal,35220,2002
Portugal_35110_2005,5.2481775,0.5429981,Portugal,35110,2005
Portugal_35311_2005,-3.138104,1.7446195,Portugal,35311,2005
Portugal_35313_2011,4.0109825,0.48726463,Portugal,35313,2011
Portugal_35060_2015,-1.8552189,0.92388564,Portugal,35060,2015
Portugal_35110_2015,8.200753,0.5586041,Portugal,35110,2015
Portugal_35120_2015,7.955832,0.5433359,Portugal,35120,2015
Portugal_35211_2015,-0.81781197,0.7698887,Portugal,35211,2015
Portugal_35220_2015,-1.0813631,1.026753,Portugal,35220,2015
Portugal_35311_2015,-7.726536,3.4002237,Portugal,35311,2015
Portugal_35110_2019,7.943295,0.55788267,Portugal,35110,2019
Portugal_35120_2019,-5.9429197,1.6504182,Portugal,35120,2019
Portugal_35130_2019,0.6751302,0.67130417,Portugal,35130,2019
Portugal_35211_2019,1.3522502,0.30257583,Portugal,35211,2019
Portugal_35220_2019,-1.2955855,0.7540622,Portugal,35220,2019
Portugal_35311_2019,-10.293061,3.1815386,Portugal,35311,2019
Portugal_35313_2019,-8.448709,1.977019,Portugal,35313,2019
Portugal_35410_2019,4.2605042,0.5568994,Portugal,35410,2019
Portugal_35520_2019,-6.4431057,2.0936835,Portugal,35520,2019
Portugal_35720_2019,-6.8887286,1.4721403,Portugal,35720,2019
Germany_41113_1998,0.4905239,0.8468957,Germany,41113,1998
Germany_41221_1998,1.9541802,0.5235418,Germany,41221,1998
Germany_41320_1998,3.4881973,0.8296882,Germany,41320,1998
Germany_41420_1998,-1.2305061,1.4782342,Germany,41420,1998
Germany_41521_1998,-2.2901797,1.4653857,Germany,41521,1998
Germany_41113_2002,2.3653624,0.84982306,Germany,41113,2002
Germany_41221_2002,3.1097744,0.6765129,Germany,41221,2002
Germany_41320_2002,0.24719657,1.2463487,Germany,41320,2002
Germany_41420_2002,-2.202702,1.8154974,Germany,41420,2002
Germany_41521_2002,-3.8759153,2.8010626,Germany,41521,2002
Germany_41113_2005,-0.19054829,1.1154531,Germany,41113,2005
Germany_41222_2005,5.6859636,0.6920988,Germany,41222,2005
Germany_41320_2005,3.7012577,0.58319896,Germany,41320,2005
Germany_41420_2005,2.2774327,0.89790094,Germany,41420,2005
Germany_41521_2005,1.5633225,0.9285179,Germany,41521,2005
Germany_41113_2009,0.48353297,1.2234527,Germany,41113,2009
Germany_41223_2009,0.36860806,0.7002742,Germany,41223,2009
Germany_41320_2009,0.6406369,1.1961879,Germany,41320,2009
Germany_41420_2009,1.0571,0.5754965,Germany,41420,2009
Germany_41521_2009,-3.1089063,1.8642178,Germany,41521,2009
Germany_41113_2013,-5.728627,2.3462636,Germany,41113,2013
Germany_41223_2013,-0.112039484,0.66638017,Germany,41223,2013
Germany_41320_2013,-2.2750354,1.3251839,Germany,41320,2013
Germany_41420_2013,-5.9202433,2.663363,Germany,41420,2013
Germany_41521_2013,-7.025407,2.7138028,Germany,41521,2013
Germany_41952_2013,-1.9415104,0.88300824,Germany,41952,2013
Germany_41953_2013,7.023236,0.5569685,Germany,41953,2013
Germany_41113_2017,-7.295816,4.940735,Germany,41113,2017
Germany_41223_2017,-4.7110033,2.9562902,Germany,41223,2017
Germany_41320_2017,-2.2592735,2.4037614,Germany,41320,2017
Germany_41420_2017,-2.932112,2.2613559,Germany,41420,2017
Germany_41521_2017,-5.254349,3.726251,Germany,41521,2017
Germany_41953_2017,-7.898764,4.260547,Germany,41953,2017
Germany_41113_2021,-6.500282,3.4464107,Germany,41113,2021
Germany_41223_2021,-5.04305,2.1101322,Germany,41223,2021
Germany_41320_2021,-1.9425818,1.4292881,Germany,41320,2021
Germany_41420_2021,-3.9779449,1.4146346,Germany,41420,2021
Germany_41521_2021,-6.1918044,2.4104872,Germany,41521,2021
Germany_41912_2021,-5.3087325,1.2392775,Germany,41912,2021
Germany_41953_2021,-9.723221,3.9408076,Germany,41953,2021
Austria_42110_1999,4.366628,0.7172791,Austria,42110,1999
Austria_42320_1999,6.412494,0.7817659,Austria,42320,1999
Austria_42420_1999,-3.471815,1.7798417,Austria,42420,1999
Austria_42520_1999,-1.7950677,1.5281043,Austria,42520,1999
Austria_42110_2002,3.4823794,0.7090435,Austria,42110,2002
Austria_42320_2002,1.8969872,1.318567,Austria,42320,2002
Austria_42420_2002,-1.4019206,1.4834472,Austria,42420,2002
Austria_42520_2002,0.8917193,1.1690105,Austria,42520,2002
Austria_42110_2006,1.2708721,1.0788858,Austria,42110,2006
Austria_42320_2006,1.5888073,0.8465553,Austria,42320,2006
Austria_42420_2006,0.4565383,0.7212057,Austria,42420,2006
Austria_42520_2006,-1.2249459,2.259374,Austria,42520,2006
Austria_42710_2006,-1.1487885,1.3273218,Austria,42710,2006
Austria_42110_2008,3.584615,0.95157534,Austria,42110,2008
Austria_42220_2008,7.189194,0.50850886,Austria,42220,2008
Austria_42320_2008,1.1292629,1.200622,Austria,42320,2008
Austria_42420_2008,-0.069811314,1.0984303,Austria,42420,2008
Austria_42520_2008,2.258201,1.1870819,Austria,42520,2008
Austria_42710_2008,2.324897,0.57580656,Austria,42710,2008
Austria_42110_2013,-5.408235,2.4816232,Austria,42110,2013
Austria_42320_2013,2.648229,0.6534241,Austria,42320,2013
Austria_42420_2013,1.5515381,0.708922,Austria,42420,2013
Austria_42430_2013,-5.200842,1.6870627,Austria,42430,2013
Austria_42520_2013,-0.55454355,0.99959207,Austria,42520,2013
Austria_42951_2013,2.8759775,0.8747112,Austria,42951,2013
Austria_42110_2017,1.275321,0.7416902,Austria,42110,2017
Austria_42120_2017,7.8083897,0.5408724,Austria,42120,2017
Austria_42320_2017,-4.4481826,2.265382,Austria,42320,2017
Austria_42420_2017,-3.2974389,0.82054406,Austria,42420,2017
Austria_42430_2017,5.250716,0.48130214,Austria,42430,2017
Austria_42520_2017,-9.739612,4.788425,Austria,42520,2017
Austria_42110_2019,-6.377769,1.6220361,Austria,42110,2019
Austria_42320_2019,-1.7720861,0.7447853,Austria,42320,2019
Austria_42420_2019,-1.1125412,0.59374434,Austria,42420,2019
Austria_42430_2019,-4.521388,2.4314957,Austria,42430,2019
Austria_42520_2019,-2.9378054,2.575602,Austria,42520,2019
Switzerland_43110_1999,5.161349,0.55662525,Switzerland,43110,1999
Switzerland_43320_1999,5.4201956,0.6243154,Switzerland,43320,1999
Switzerland_43420_1999,3.2171683,1.0367798,Switzerland,43420,1999
Switzerland_43530_1999,7.700269,0.6417193,Switzerland,43530,1999
Switzerland_43810_1999,-1.5340928,1.5025951,Switzerland,43810,1999
Switzerland_43110_2003,6.806659,0.6778463,Switzerland,43110,2003
Switzerland_43220_2003,6.8181696,0.41899538,Switzerland,43220,2003
Switzerland_43320_2003,3.963585,0.6660061,Switzerland,43320,2003
Switzerland_43530_2003,6.9778547,0.6067278,Switzerland,43530,2003
Switzerland_43531_2003,5.9433784,0.6134749,Switzerland,43531,2003
Switzerland_43711_2003,7.0669913,0.45447785,Switzerland,43711,2003
Switzerland_43810_2003,-3.027279,1.7663751,Switzerland,43810,2003
Switzerland_43110_2007,5.53098,0.6876269,Switzerland,43110,2007
Switzerland_43120_2007,7.835073,0.52329415,Switzerland,43120,2007
Switzerland_43320_2007,-0.11360776,0.77638376,Switzerland,43320,2007
Switzerland_43420_2007,5.7465296,0.48520103,Switzerland,43420,2007
Switzerland_43520_2007,7.1641884,0.50477195,Switzerland,43520,2007
Switzerland_43540_2007,4.68538,0.50030583,Switzerland,43540,2007
Switzerland_43711_2007,7.023611,0.56835353,Switzerland,43711,2007
Switzerland_43810_2007,-4.344988,0.93963224,Switzerland,43810,2007
Switzerland_43901_2007,2.1163073,0.29146543,Switzerland,43901,2007
Switzerland_43110_2011,6.104753,0.5412888,Switzerland,43110,2011
Switzerland_43120_2011,7.078647,0.4649282,Switzerland,43120,2011
Switzerland_43420_2011,3.2705276,0.7471018,Switzerland,43420,2011
Switzerland_43520_2011,7.953955,0.5711786,Switzerland,43520,2011
Switzerland_43530_2011,7.8650994,0.53628814,Switzerland,43530,2011
Switzerland_43810_2011,4.667683,0.5417844,Switzerland,43810,2011
Switzerland_43811_2011,6.4103055,0.56284994,Switzerland,43811,2011
Switzerland_43110_2015,-0.036520228,1.0654631,Switzerland,43110,2015
Switzerland_43120_2015,5.4256763,0.62381,Switzerland,43120,2015
Switzerland_43220_2015,5.6735945,0.47177482,Switzerland,43220,2015
Switzerland_43320_2015,7.1670227,0.5843727,Switzerland,43320,2015
Switzerland_43420_2015,5.81821,0.67985463,Switzerland,43420,2015
Switzerland_43520_2015,0.8030579,0.9426701,Switzerland,43520,2015
Switzerland_43530_2015,0.8517784,0.6502626,Switzerland,43530,2015
Switzerland_43810_2015,-7.2024503,2.7809181,Switzerland,43810,2015
Switzerland_43811_2015,2.6968377,0.6570984,Switzerland,43811,2015
Switzerland_43902_2015,4.858639,1.2688205,Switzerland,43902,2015
Switzerland_43020_2019,-0.95022273,3.6970677,Switzerland,43020,2019
Switzerland_43110_2019,1.7345155,0.8336258,Switzerland,43110,2019
Switzerland_43120_2019,6.714693,0.5820768,Switzerland,43120,2019
Switzerland_43220_2019,1.1536283,0.52839524,Switzerland,43220,2019
Switzerland_43320_2019,5.5034566,0.51508015,Switzerland,43320,2019
Switzerland_43420_2019,-2.9314086,1.582786,Switzerland,43420,2019
Switzerland_43520_2019,2.153473,0.6360151,Switzerland,43520,2019
Switzerland_43530_2019,4.7348146,0.7204155,Switzerland,43530,2019
Switzerland_43711_2019,0.048952434,0.68605566,Switzerland,43711,2019
Switzerland_43810_2019,-7.525246,2.5507588,Switzerland,43810,2019
Switzerland_43811_2019,-0.7970324,0.64243305,Switzerland,43811,2019
Switzerland_43901_2019,0.49535674,0.44139504,Switzerland,43901,2019
United Kingdom_51421_1997,2.8012023,0.554862,United Kingdom,51421,1997
United Kingdom_51902_1997,-0.4758881,0.80042505,United Kingdom,51902,1997
United Kingdom_51320_2001,7.370992,0.6118213,United Kingdom,51320,2001
United Kingdom_51902_2001,0.55161744,0.86731184,United Kingdom,51902,2001
United Kingdom_51110_2015,1.9164798,0.8546624,United Kingdom,51110,2015
United Kingdom_51210_2015,-4.7570148,1.5940367,United Kingdom,51210,2015
United Kingdom_51320_2015,0.48816106,1.391493,United Kingdom,51320,2015
United Kingdom_51340_2015,0.13257381,1.1435051,United Kingdom,51340,2015
United Kingdom_51421_2015,0.62885034,1.0122756,United Kingdom,51421,2015
United Kingdom_51620_2015,-3.6569352,2.655175,United Kingdom,51620,2015
United Kingdom_51621_2015,-3.5622056,1.9247162,United Kingdom,51621,2015
United Kingdom_51901_2015,-4.639375,2.8366432,United Kingdom,51901,2015
United Kingdom_51902_2015,2.134891,1.021491,United Kingdom,51902,2015
United Kingdom_51903_2015,-0.454359,1.844219,United Kingdom,51903,2015
United Kingdom_51951_2015,-6.819994,4.4662566,United Kingdom,51951,2015
United Kingdom_51110_2017,6.729096,0.5270985,United Kingdom,51110,2017
United Kingdom_51210_2017,4.6048846,0.6624293,United Kingdom,51210,2017
United Kingdom_51320_2017,1.7371337,0.8857885,United Kingdom,51320,2017
United Kingdom_51421_2017,1.8509282,1.0899286,United Kingdom,51421,2017
United Kingdom_51620_2017,-2.9607053,3.0465457,United Kingdom,51620,2017
United Kingdom_51901_2017,4.2515173,0.46786004,United Kingdom,51901,2017
United Kingdom_51902_2017,1.6535611,0.91984475,United Kingdom,51902,2017
United Kingdom_51903_2017,-4.5392795,2.2906227,United Kingdom,51903,2017
United Kingdom_51951_2017,-6.4227753,2.653798,United Kingdom,51951,2017
United Kingdom_51110_2019,-1.0665886,0.8056259,United Kingdom,51110,2019
United Kingdom_51210_2019,-0.81450397,1.064852,United Kingdom,51210,2019
United Kingdom_51320_2019,-2.2599914,0.99482375,United Kingdom,51320,2019
United Kingdom_51340_2019,5.3531194,0.6045272,United Kingdom,51340,2019
United Kingdom_51421_2019,-0.8347342,1.1022431,United Kingdom,51421,2019
United Kingdom_51430_2019,-3.667996,1.6601193,United Kingdom,51430,2019
United Kingdom_51620_2019,-6.0876794,3.4498827,United Kingdom,51620,2019
United Kingdom_51901_2019,-3.848409,1.5779129,United Kingdom,51901,2019
United Kingdom_51902_2019,-6.478632,3.0193806,United Kingdom,51902,2019
United Kingdom_51903_2019,-2.847148,1.651826,United Kingdom,51903,2019
Ireland_53110_2007,5.1087627,0.79982615,Ireland,53110,2007
Ireland_53320_2007,2.476235,0.55804765,Ireland,53320,2007
Ireland_53420_2007,2.8712194,0.60451823,Ireland,53420,2007
Ireland_53520_2007,4.2805386,0.86762726,Ireland,53520,2007
Ireland_53620_2007,-2.6844635,1.7757215,Ireland,53620,2007
Ireland_53951_2007,-5.588329,2.6224022,Ireland,53951,2007
Ireland_53110_2011,4.593103,0.6675302,Ireland,53110,2011
Ireland_53320_2011,-2.3248065,1.5448914,Ireland,53320,2011
Ireland_53520_2011,-4.6988645,0.072936155,Ireland,53520,2011
Ireland_53620_2011,6.592204,0.566029,Ireland,53620,2011
Ireland_53951_2011,-4.551223,1.5297738,Ireland,53951,2011
Ireland_53110_2016,-1.2912651,1.350384,Ireland,53110,2016
Ireland_53231_2016,5.177477,0.49131158,Ireland,53231,2016
Ireland_53240_2016,5.8482685,0.67830426,Ireland,53240,2016
Ireland_53250_2016,5.8336234,0.6421415,Ireland,53250,2016
Ireland_53320_2016,-3.9098673,1.9003147,Ireland,53320,2016
Ireland_53321_2016,5.851058,0.67724884,Ireland,53321,2016
Ireland_53520_2016,0.68161833,1.1659713,Ireland,53520,2016
Ireland_53620_2016,-3.7093306,1.5351644,Ireland,53620,2016
Ireland_53951_2016,-6.8825746,1.5552247,Ireland,53951,2016
Ireland_53110_2020,-0.64131206,1.4668365,Ireland,53110,2020
Ireland_53231_2020,2.342304,0.8470655,Ireland,53231,2020
Ireland_53320_2020,0.49986672,1.0751152,Ireland,53320,2020
Ireland_53321_2020,2.3645723,0.7912508,Ireland,53321,2020
Ireland_53520_2020,-8.010335,2.7589216,Ireland,53520,2020
Ireland_53620_2020,-4.9574423,2.187241,Ireland,53620,2020
Ireland_53951_2020,-10.0344515,3.0733335,Ireland,53951,2020
Ireland_53952_2020,-17.384972,4.5314007,Ireland,53952,2020
