country_party_election,d2v_d1,d2v_d2,country,party,election
Greece_34210_2019,-4.075662,-1.2848687,Greece,34210,2019
Greece_34215_2019,8.982258,1.4035081,Greece,34215,2019
Greece_34711_2019,7.4691577,1.232155,Greece,34711,2019
Greece_34720_2019,-3.0674663,-1.046698,Greece,34720,2019
Portugal_35211_1999,-4.8540382,-1.5307399,Portugal,35211,1999
Portugal_35220_1999,8.843794,1.5124485,Portugal,35220,1999
Portugal_35313_1999,2.1821232,-0.025597095,Portugal,35313,1999
Portugal_35220_2002,5.4515686,0.5830346,Portugal,35220,2002
Portugal_35110_2005,-6.101962,-1.7218394,Portugal,35110,2005
Portugal_35311_2005,3.843926,0.1608669,Portugal,35311,2005
Portugal_35110_2011,-4.958857,-1.4267979,Portugal,35110,2011
Portugal_35211_2011,4.4390984,0.4083888,Portugal,35211,2011
Portugal_35220_2011,0.18789461,-0.5903916,Portugal,35220,2011
Portugal_35311_2011,-0.4815356,-0.6252164,Portugal,35311,2011
Portugal_35313_2011,-1.330115,-0.5672383,Portugal,35313,2011
Portugal_35060_2015,4.5894356,0.52043176,Portugal,35060,2015
Portugal_35110_2015,1.078744,-0.2057624,Portugal,35110,2015
Portugal_35120_2015,-2.2449284,-0.9066833,Portugal,35120,2015
Portugal_35211_2015,8.220936,1.0232139,Portugal,35211,2015
Portugal_35220_2015,7.3052964,0.8136694,Portugal,35220,2015
Portugal_35311_2015,9.358168,1.4692734,Portugal,35311,2015
Portugal_35120_2019,-2.4725869,-1.000676,Portugal,35120,2019
Portugal_35130_2019,-0.17916547,-0.39112577,Portugal,35130,2019
Portugal_35211_2019,4.0331225,0.22344992,Portugal,35211,2019
Portugal_35220_2019,4.1273723,0.22211729,Portugal,35220,2019
Portugal_35311_2019,1.1190219,-0.19119859,Portugal,35311,2019
Portugal_35313_2019,0.92075366,-0.14845356,Portugal,35313,2019
Portugal_35410_2019,-6.2389946,-1.7660862,Portugal,35410,2019
Portugal_35520_2019,-2.8510072,-1.0066687,Portugal,35520,2019
Portugal_35720_2019,2.8714397,0.31046832,Portugal,35720,2019
Germany_41113_1998,-2.9007745,-0.8436618,Germany,41113,1998
Germany_41221_1998,-6.453934,-1.7705075,Germany,41221,1998
Germany_41420_1998,-0.56785053,-0.22739974,Germany,41420,1998
Germany_41113_2002,0.17591713,0.20361263,Germany,41113,2002
Germany_41221_2002,-1.275875,-0.45199922,Germany,41221,2002
Germany_41320_2002,1.5428157,0.6127397,Germany,41320,2002
Germany_41420_2002,4.075944,1.5179535,Germany,41420,2002
Germany_41521_2002,-0.1047577,0.0364156,Germany,41521,2002
Germany_41113_2005,3.5638871,1.5325196,Germany,41113,2005
Germany_41222_2005,-0.069334395,0.054647986,Germany,41222,2005
Germany_41320_2005,-0.4191446,0.037015986,Germany,41320,2005
Germany_41420_2005,4.9220257,2.0603554,Germany,41420,2005
Germany_41521_2005,1.1122565,0.5103329,Germany,41521,2005
Germany_41113_2009,3.6719398,1.6829098,Germany,41113,2009
Germany_41223_2009,-0.34127748,-0.22388837,Germany,41223,2009
Germany_41320_2009,1.9839691,0.9684952,Germany,41320,2009
Germany_41420_2009,4.409867,1.8691701,Germany,41420,2009
Germany_41521_2009,1.6208794,0.83316827,Germany,41521,2009
Germany_41113_2013,6.1099563,3.5190961,Germany,41113,2013
Germany_41223_2013,-0.039576452,0.0073223826,Germany,41223,2013
Germany_41320_2013,3.980285,1.9673984,Germany,41320,2013
Germany_41420_2013,3.6185207,1.4127681,Germany,41420,2013
Germany_41521_2013,3.161841,1.4122083,Germany,41521,2013
Germany_41952_2013,-0.986443,-0.3495938,Germany,41952,2013
Germany_41953_2013,-4.0920005,-1.1025221,Germany,41953,2013
Germany_41113_2017,5.7674785,4.115387,Germany,41113,2017
Germany_41223_2017,2.159243,0.78944254,Germany,41223,2017
Germany_41320_2017,4.8973117,2.7752151,Germany,41320,2017
Germany_41420_2017,7.25948,2.9672358,Germany,41420,2017
Germany_41521_2017,-1.7187636,-0.3254504,Germany,41521,2017
Germany_41953_2017,4.339082,1.4616894,Germany,41953,2017
Germany_41113_2021,8.011465,3.7418857,Germany,41113,2021
Germany_41223_2021,3.7370424,1.2803621,Germany,41223,2021
Germany_41320_2021,3.8192651,2.000439,Germany,41320,2021
Germany_41420_2021,5.6390705,2.2353275,Germany,41420,2021
Germany_41521_2021,6.3728766,3.4702919,Germany,41521,2021
Germany_41912_2021,-1.0991279,-0.26968268,Germany,41912,2021
Germany_41953_2021,6.507939,2.7886055,Germany,41953,2021
Austria_42110_1999,-2.2131712,-0.688275,Austria,42110,1999
Austria_42320_1999,0.025510175,0.1363983,Austria,42320,1999
Austria_42420_1999,0.97699267,0.42917398,Austria,42420,1999
Austria_42520_1999,4.3877506,2.342233,Austria,42520,1999
Austria_42110_2002,-4.401413,-1.2677993,Austria,42110,2002
Austria_42320_2002,-1.7203788,-0.67091674,Austria,42320,2002
Austria_42420_2002,1.9408689,0.50644976,Austria,42420,2002
Austria_42520_2002,4.3357353,1.7944771,Austria,42520,2002
Austria_42110_2006,0.4025546,0.078764156,Austria,42110,2006
Austria_42320_2006,-0.5833475,-0.24454449,Austria,42320,2006
Austria_42420_2006,-2.5840657,-0.9483356,Austria,42420,2006
Austria_42520_2006,2.277398,0.67174166,Austria,42520,2006
Austria_42710_2006,-1.6167648,-0.62557256,Austria,42710,2006
Austria_42110_2008,-0.7755352,-0.18226102,Austria,42110,2008
Austria_42220_2008,-6.6664653,-1.829198,Austria,42220,2008
Austria_42320_2008,0.24179833,0.16307776,Austria,42320,2008
Austria_42420_2008,-1.8347296,-0.6753767,Austria,42420,2008
Austria_42520_2008,-0.49314877,0.11485893,Austria,42520,2008
Austria_42710_2008,-6.2420526,-1.6129255,Austria,42710,2008
Austria_42110_2013,2.3872094,0.9544794,Austria,42110,2013
Austria_42320_2013,-4.023107,-1.142022,Austria,42320,2013
Austria_42420_2013,-5.678045,-1.5696632,Austria,42420,2013
Austria_42430_2013,-0.9000348,-0.32935587,Austria,42430,2013
Austria_42520_2013,1.332663,0.5580515,Austria,42520,2013
Austria_42951_2013,3.191601,1.24662,Austria,42951,2013
Austria_42110_2017,-0.018619295,-0.057425994,Austria,42110,2017
Austria_42320_2017,2.3978832,0.99574596,Austria,42320,2017
Austria_42420_2017,-1.0137316,-0.2389461,Austria,42420,2017
Austria_42430_2017,-3.108882,-0.9173402,Austria,42430,2017
Austria_42520_2017,2.125785,1.0078539,Austria,42520,2017
Austria_42110_2019,2.7035747,0.89273816,Austria,42110,2019
Austria_42320_2019,-5.1801605,-1.5108851,Austria,42320,2019
Austria_42420_2019,-2.8711598,-0.7503208,Austria,42420,2019
Austria_42430_2019,4.36716,1.5793165,Austria,42430,2019
Austria_42520_2019,2.35228,1.1931278,Austria,42520,2019
Switzerland_43110_1999,-3.2957435,-0.8165465,Switzerland,43110,1999
Switzerland_43320_1999,-1.7946341,-0.43049434,Switzerland,43320,1999
Switzerland_43420_1999,-2.7239926,-0.8433675,Switzerland,43420,1999
Switzerland_43810_1999,0.0012614428,0.019804902,Switzerland,43810,1999
Switzerland_43110_2003,-6.337324,-1.7533588,Switzerland,43110,2003
Switzerland_43320_2003,-1.7911149,-0.49059203,Switzerland,43320,2003
Switzerland_43530_2003,-5.907817,-1.65873,Switzerland,43530,2003
Switzerland_43711_2003,-6.7576046,-1.8631386,Switzerland,43711,2003
Switzerland_43810_2003,0.99242,0.02367943,Switzerland,43810,2003
Switzerland_43110_2007,-1.919452,-0.590896,Switzerland,43110,2007
Switzerland_43120_2007,-6.375585,-1.7826788,Switzerland,43120,2007
Switzerland_43320_2007,0.576207,0.027465535,Switzerland,43320,2007
Switzerland_43420_2007,-6.1353493,-1.7571731,Switzerland,43420,2007
Switzerland_43520_2007,-5.4442754,-1.5442898,Switzerland,43520,2007
Switzerland_43810_2007,2.0074883,0.54526734,Switzerland,43810,2007
Switzerland_43901_2007,-1.2246832,-0.8172698,Switzerland,43901,2007
Switzerland_43110_2011,-3.873965,-1.0830251,Switzerland,43110,2011
Switzerland_43120_2011,-5.9093914,-1.7031652,Switzerland,43120,2011
Switzerland_43420_2011,-5.14903,-1.43266,Switzerland,43420,2011
Switzerland_43520_2011,-5.814614,-1.6522189,Switzerland,43520,2011
Switzerland_43810_2011,1.9725547,0.40059838,Switzerland,43810,2011
Switzerland_43811_2011,-6.044877,-1.6735476,Switzerland,43811,2011
Switzerland_43120_2015,-5.655669,-1.5616165,Switzerland,43120,2015
Switzerland_43220_2015,-1.688433,-0.5627995,Switzerland,43220,2015
Switzerland_43320_2015,-5.124796,-1.4274367,Switzerland,43320,2015
Switzerland_43420_2015,-5.531653,-1.568839,Switzerland,43420,2015
Switzerland_43520_2015,-5.8120413,-1.6314663,Switzerland,43520,2015
Switzerland_43530_2015,-5.7961535,-1.6332603,Switzerland,43530,2015
Switzerland_43810_2015,3.382852,1.2144245,Switzerland,43810,2015
Switzerland_43811_2015,-5.052319,-1.3196371,Switzerland,43811,2015
Switzerland_43902_2015,-5.7695093,-1.9735042,Switzerland,43902,2015
Switzerland_43020_2019,-2.50197,-1.9389775,Switzerland,43020,2019
Switzerland_43110_2019,-4.3634424,-1.1569539,Switzerland,43110,2019
Switzerland_43120_2019,-5.225921,-1.4567319,Switzerland,43120,2019
Switzerland_43220_2019,1.1162875,0.3721712,Switzerland,43220,2019
Switzerland_43420_2019,1.7496557,0.34216642,Switzerland,43420,2019
Switzerland_43520_2019,-4.0677066,-1.1778314,Switzerland,43520,2019
Switzerland_43711_2019,1.177185,0.34460667,Switzerland,43711,2019
Switzerland_43810_2019,1.0256052,0.4519191,Switzerland,43810,2019
Switzerland_43811_2019,3.5635457,1.1305047,Switzerland,43811,2019
Switzerland_43901_2019,-5.008745,-1.5457436,Switzerland,43901,2019
United Kingdom_51421_1997,2.1430745,-0.5382521,United Kingdom,51421,1997
United Kingdom_51902_1997,-5.242803,-1.6713352,United Kingdom,51902,1997
United Kingdom_51320_2001,3.745767,-0.55096865,United Kingdom,51320,2001
United Kingdom_51902_2001,-0.8269727,-1.3138647,United Kingdom,51902,2001
United Kingdom_51110_2015,0.21286371,-0.9700614,United Kingdom,51110,2015
United Kingdom_51210_2015,-5.1446667,-1.6606447,United Kingdom,51210,2015
United Kingdom_51320_2015,1.0806262,-0.701512,United Kingdom,51320,2015
United Kingdom_51340_2015,-0.4446244,-0.69252276,United Kingdom,51340,2015
United Kingdom_51421_2015,4.321335,-0.23074816,United Kingdom,51421,2015
United Kingdom_51620_2015,4.3732157,0.050431967,United Kingdom,51620,2015
United Kingdom_51621_2015,-2.1514173,-0.999801,United Kingdom,51621,2015
United Kingdom_51901_2015,-3.9013648,-1.410126,United Kingdom,51901,2015
United Kingdom_51902_2015,-0.251046,-0.8255014,United Kingdom,51902,2015
United Kingdom_51903_2015,-6.2195725,-1.7427446,United Kingdom,51903,2015
United Kingdom_51951_2015,9.473664,-0.3024995,United Kingdom,51951,2015
United Kingdom_51110_2017,-4.3288865,-1.4160507,United Kingdom,51110,2017
United Kingdom_51210_2017,0.5353652,-0.50084615,United Kingdom,51210,2017
United Kingdom_51320_2017,0.9996841,-0.37341315,United Kingdom,51320,2017
United Kingdom_51421_2017,2.0268652,-0.3728529,United Kingdom,51421,2017
United Kingdom_51620_2017,2.3916512,-0.25600594,United Kingdom,51620,2017
United Kingdom_51901_2017,-5.003885,-1.5922402,United Kingdom,51901,2017
United Kingdom_51902_2017,0.7301168,-0.4258045,United Kingdom,51902,2017
United Kingdom_51903_2017,-1.1974264,-0.7922404,United Kingdom,51903,2017
United Kingdom_51951_2017,4.7039523,0.26248533,United Kingdom,51951,2017
United Kingdom_51110_2019,1.8664132,-0.5538851,United Kingdom,51110,2019
United Kingdom_51210_2019,-0.7828374,-0.92350745,United Kingdom,51210,2019
United Kingdom_51320_2019,-2.5409896,-1.0697664,United Kingdom,51320,2019
United Kingdom_51340_2019,3.0644872,-0.19015417,United Kingdom,51340,2019
United Kingdom_51421_2019,5.9073553,-0.09115825,United Kingdom,51421,2019
United Kingdom_51430_2019,5.4828515,0.025621284,United Kingdom,51430,2019
United Kingdom_51620_2019,2.3697636,-0.48794946,United Kingdom,51620,2019
United Kingdom_51901_2019,4.166536,-0.09547307,United Kingdom,51901,2019
United Kingdom_51902_2019,9.304737,0.056053977,United Kingdom,51902,2019
United Kingdom_51903_2019,-5.2061954,-1.5482284,United Kingdom,51903,2019
Ireland_53110_2007,-1.2636219,-0.73636675,Ireland,53110,2007
Ireland_53320_2007,1.5790068,-0.27634135,Ireland,53320,2007
Ireland_53420_2007,2.2609935,-0.01070004,Ireland,53420,2007
Ireland_53520_2007,-0.45604175,-0.74748033,Ireland,53520,2007
Ireland_53620_2007,3.3547637,-0.18570828,Ireland,53620,2007
Ireland_53951_2007,2.0522854,0.005322249,Ireland,53951,2007
Ireland_53110_2011,-5.6218996,-1.6602132,Ireland,53110,2011
Ireland_53320_2011,4.5048203,0.07433976,Ireland,53320,2011
Ireland_53520_2011,2.4862773,-0.26141372,Ireland,53520,2011
Ireland_53620_2011,-3.0733137,-0.97158283,Ireland,53620,2011
Ireland_53951_2011,-6.142799,-1.8000453,Ireland,53951,2011
Ireland_53110_2016,-1.8594428,-0.94056714,Ireland,53110,2016
Ireland_53240_2016,-6.4379845,-1.8475176,Ireland,53240,2016
Ireland_53250_2016,-5.179819,-1.5126466,Ireland,53250,2016
Ireland_53320_2016,-0.27512512,-0.8093266,Ireland,53320,2016
Ireland_53321_2016,-3.3220549,-1.1887108,Ireland,53321,2016
Ireland_53520_2016,2.9054248,0.042798735,Ireland,53520,2016
Ireland_53620_2016,2.7436516,-0.21025789,Ireland,53620,2016
Ireland_53951_2016,2.797774,0.11213801,Ireland,53951,2016
Ireland_53981_2016,-4.012538,-1.3459244,Ireland,53981,2016
Ireland_53110_2020,-4.2634807,-1.3820819,Ireland,53110,2020
Ireland_53231_2020,-6.559699,-1.8168373,Ireland,53231,2020
Ireland_53320_2020,-5.100445,-1.6225337,Ireland,53320,2020
Ireland_53321_2020,-5.8458447,-1.7296897,Ireland,53321,2020
Ireland_53520_2020,0.6086146,-0.43197522,Ireland,53520,2020
Ireland_53620_2020,3.7973378,0.14708096,Ireland,53620,2020
Ireland_53951_2020,1.0086797,-0.53874,Ireland,53951,2020
Ireland_53952_2020,-0.6208071,-0.5997709,Ireland,53952,2020
